Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
8610	-15803.3	-15815.8	12.5214	0.144353	0.108116	0.111575	0.106546	0.090604	0.0852401	0.133864	0.0736419	0.0837877	0.165014	0.0822515	0.0736526	0.110276	0.0831572	0.111267	0.14523	0.131097	0.117069	0.110654	0.0803146	0.0972345	0.0856421	0.175638	0.0439678	0.0191781	0.0286961	0.0684933	0.0437597	0.0183161	0.0347217	0.0486555	0.0450132	0.0294207	0.0341217	0.0340373	0.0853626	0.0121701	0.0292307	0.0202366	0.0392397	0.0433502	0.0226189	0.0299541	3.236768
8620	-15800.7	-15813.8	13.0489	0.130236	0.106677	0.0920676	0.106635	0.112429	0.0720056	0.121048	0.0736419	0.0915861	0.160472	0.076102	0.086849	0.110263	0.100855	0.0967882	0.137462	0.0994144	0.107764	0.109652	0.0803146	0.0983192	0.104312	0.158264	0.0301744	0.0205125	0.0203431	0.0564504	0.03958	0.0237893	0.037149	0.0616493	0.0613971	0.0389942	0.0511215	0.0176448	0.0832516	0.0243263	0.0380471	0.018294	0.0421709	0.0415724	0.0251659	0.019226	3.184018
8630	-15798.5	-15810	11.5843	0.116783	0.114375	0.108659	0.10744	0.108248	0.0862843	0.119105	0.0790986	0.0902507	0.178034	0.0722986	0.0807857	0.0934916	0.108824	0.114713	0.127193	0.145745	0.137875	0.143215	0.0775589	0.114163	0.0801287	0.173696	0.0364237	0.018561	0.0325482	0.0534975	0.0453493	0.0269547	0.037149	0.0444308	0.0420889	0.026429	0.0601067	0.0173907	0.079289	0.0189523	0.0427263	0.0224799	0.0359691	0.0541155	0.0236496	0.0343995	3.330475
8640	-15806.6	-15819.4	12.8025	0.130925	0.102242	0.128751	0.107758	0.114019	0.0701755	0.11979	0.0744049	0.0828023	0.178271	0.0824417	0.0841431	0.10454	0.104146	0.103205	0.10336	0.162452	0.110717	0.121597	0.0697688	0.0916621	0.0854353	0.164244	0.0345239	0.0214414	0.0414712	0.0469294	0.0401301	0.028347	0.031678	0.0318427	0.050228	0.0264881	0.0429109	0.0196747	0.0927942	0.0164662	0.0270796	0.0219024	0.0335306	0.0479667	0.0207217	0.035682	3.208659
8650	-15808.1	-15820.3	12.2917	0.126593	0.109716	0.0797324	0.103144	0.108807	0.100077	0.13597	0.0796358	0.118537	0.159977	0.0787526	0.106185	0.126542	0.0930674	0.107741	0.116981	0.131408	0.0969048	0.14632	0.0725945	0.0999458	0.0798955	0.161374	0.0150989	0.0276006	0.0273411	0.0523597	0.0393714	0.0284796	0.0394492	0.0630636	0.0557305	0.0188894	0.043424	0.0146405	0.087292	0.0107562	0.0339684	0.0287539	0.0278682	0.0453876	0.0254781	0.0348869	3.25974
8660	-15814.1	-15827.8	13.6977	0.11384	0.115835	0.105212	0.103517	0.120643	0.108285	0.121008	0.0781373	0.0803062	0.175515	0.0653348	0.0827776	0.0678234	0.101991	0.101261	0.107935	0.124001	0.113015	0.12763	0.0687967	0.0884999	0.0858055	0.168931	0.0156795	0.0276006	0.024386	0.0324396	0.0430974	0.0420543	0.0294399	0.0526413	0.0289039	0.0203635	0.0713126	0.0144263	0.0713544	0.00632012	0.0449671	0.0187384	0.0403721	0.046007	0.0255422	0.0373862	3.119133
8670	-15806.7	-15818.7	12.0206	0.140886	0.113606	0.0903779	0.117283	0.103405	0.0746594	0.116626	0.0847624	0.106821	0.173949	0.0778053	0.108997	0.104358	0.0939028	0.120912	0.128238	0.132912	0.116969	0.0923412	0.0786261	0.09867	0.103454	0.180002	0.0205633	0.0231672	0.0382984	0.059025	0.0400079	0.0208713	0.0408028	0.0771778	0.0378383	0.0318117	0.0508164	0.0176242	0.0634164	0.0212103	0.0272595	0.0336697	0.029906	0.0459684	0.0210481	0.0268054	3.286851
8680	-15809.7	-15822	12.3342	0.105307	0.102414	0.104573	0.119134	0.0960882	0.0808462	0.143292	0.090402	0.0997604	0.174457	0.071798	0.0813118	0.0876994	0.107785	0.103108	0.123749	0.131772	0.132418	0.114664	0.0762102	0.109674	0.0821243	0.171587	0.0293808	0.0266086	0.0362003	0.0603683	0.0479928	0.0168303	0.0307313	0.0534832	0.05966	0.0126114	0.0577427	0.0242745	0.0933752	0.0222881	0.0142782	0.0273397	0.0296392	0.0451475	0.0238106	0.033553	3.255491
8690	-15804.8	-15817.5	12.7241	0.125333	0.122237	0.0872358	0.104785	0.108675	0.0911172	0.127099	0.0773228	0.107659	0.157717	0.083578	0.0836184	0.0936213	0.0926053	0.0999196	0.130683	0.152085	0.101542	0.133938	0.0708416	0.087858	0.0954888	0.159324	0.027547	0.0228252	0.0250374	0.0522208	0.0460055	0.0433942	0.0286019	0.0563171	0.0401605	0.0322084	0.0542263	0.0252172	0.0877165	0.0133331	0.0148295	0.0318518	0.0266948	0.0330832	0.0258989	0.035045	3.216497
8700	-15813.7	-15826.1	12.3529	0.128727	0.129541	0.089897	0.0986423	0.100886	0.090415	0.124785	0.072331	0.0955358	0.168576	0.0895135	0.0749662	0.0766295	0.0967255	0.115214	0.130374	0.131864	0.136379	0.109793	0.0700738	0.0860236	0.101186	0.168053	0.0152752	0.0160908	0.0192037	0.0613728	0.0470895	0.0264089	0.0232811	0.0577727	0.0382107	0.0289314	0.0762869	0.037336	0.0755096	0.0089142	0.033896	0.0363799	0.0354566	0.067124	0.0396828	0.0232674	3.253619
8710	-15803.1	-15815.8	12.6339	0.146851	0.0974221	0.0909559	0.0982895	0.10467	0.0789995	0.141081	0.0743677	0.100977	0.168576	0.0835867	0.103645	0.110576	0.10304	0.105898	0.117962	0.125712	0.103266	0.0996588	0.0894601	0.0988655	0.0893226	0.181689	0.0323267	0.027894	0.0253344	0.0552893	0.0504615	0.0182352	0.0313821	0.0533016	0.0634536	0.0172107	0.0613576	0.0190486	0.0708048	0.0150237	0.0339811	0.0299814	0.0229091	0.0318325	0.0216013	0.0292125	3.225514
8720	-15798.1	-15811.6	13.5103	0.114754	0.108536	0.105298	0.08163	0.104275	0.0861673	0.116536	0.0764441	0.0940296	0.156965	0.0726477	0.0813656	0.104767	0.0940225	0.0967779	0.107932	0.125712	0.106031	0.124058	0.0873311	0.0946195	0.0826886	0.160297	0.0223663	0.0211732	0.0357013	0.0460925	0.0400772	0.0270098	0.0264823	0.0511022	0.0590857	0.0315473	0.0653212	0.0252628	0.0879158	0.0182162	0.0448158	0.0267103	0.0302291	0.0406446	0.0337087	0.0215339	3.13788
8730	-15811.5	-15824.2	12.7406	0.118945	0.0733495	0.0963274	0.10673	0.112677	0.105281	0.125931	0.0706571	0.0916899	0.178145	0.0727443	0.0827165	0.106457	0.0991928	0.114642	0.131486	0.128394	0.132809	0.124728	0.0666501	0.0865314	0.0839583	0.16864	0.0300447	0.0202873	0.0399174	0.05127	0.0337047	0.0188253	0.025919	0.0695768	0.0466205	0.0186871	0.0500167	0.0202786	0.0667509	0.0185444	0.0292674	0.0602974	0.0253976	0.0535272	0.0247858	0.0324495	3.214851
8740	-15808.1	-15820.1	11.9798	0.118254	0.0958818	0.114368	0.115209	0.114457	0.0857838	0.114052	0.0752032	0.105046	0.175986	0.08155	0.0964517	0.0953335	0.101711	0.108062	0.098508	0.15202	0.11755	0.135805	0.0791512	0.090642	0.112734	0.195304	0.0364002	0.0231874	0.0243199	0.0290534	0.0263549	0.0227962	0.0377131	0.0645419	0.0491566	0.0310215	0.0569776	0.0357455	0.0777587	0.0183195	0.0385335	0.020889	0.0322269	0.0404718	0.0246874	0.0217147	3.290932
8750	-15816.9	-15828.8	11.9415	0.121082	0.126411	0.11538	0.110085	0.126088	0.0898917	0.117083	0.0727801	0.0998604	0.168114	0.0659753	0.126327	0.0992243	0.102086	0.127982	0.12224	0.125413	0.10354	0.114915	0.101913	0.0766829	0.0882182	0.166272	0.0310365	0.0183531	0.0348168	0.0547155	0.0538771	0.0244223	0.014589	0.0441937	0.0457058	0.0234024	0.0524834	0.0527164	0.0833711	0.0183195	0.031747	0.0220153	0.0407804	0.0315557	0.0201979	0.0289	3.294763
8760	-15810.9	-15823.3	12.4334	0.131767	0.10306	0.0951415	0.110249	0.108925	0.0693983	0.117083	0.0709894	0.0868062	0.153632	0.0789531	0.0878353	0.0965617	0.105672	0.109767	0.120971	0.166043	0.113945	0.136276	0.0894615	0.0897972	0.0849112	0.177769	0.0391681	0.0288534	0.0334	0.05294	0.0289244	0.0226131	0.0130893	0.0432384	0.0367217	0.0229902	0.0792427	0.0233585	0.0566976	0.0160245	0.0394431	0.0425271	0.0366882	0.0532156	0.0349323	0.0364822	3.245566
8770	-15806.9	-15820.4	13.4985	0.135385	0.0923788	0.101131	0.106423	0.10267	0.0941886	0.0978078	0.0849182	0.082936	0.147838	0.0728243	0.0693206	0.101644	0.0812669	0.119548	0.109398	0.136816	0.106067	0.126158	0.0825084	0.0714149	0.0849112	0.156869	0.0329312	0.0293866	0.0246634	0.0470227	0.0530415	0.0367644	0.0242436	0.0528056	0.0465551	0.0214409	0.0490758	0.0263926	0.0930853	0.0166765	0.0403742	0.0232451	0.0368176	0.0631255	0.01593	0.0410574	3.139057
8780	-15803.7	-15815.8	12.0858	0.122228	0.0950802	0.0970314	0.106597	0.129965	0.0809281	0.117415	0.0677186	0.0972864	0.156607	0.0875293	0.0827524	0.103654	0.112326	0.11583	0.136015	0.124844	0.125825	0.12688	0.0643765	0.0831721	0.0989535	0.174331	0.0408872	0.0354864	0.0329701	0.0449473	0.0399132	0.0460761	0.0372792	0.0425925	0.0569752	0.0315328	0.0535478	0.0276996	0.0682195	0.0165691	0.0357644	0.0198631	0.0312151	0.0591062	0.0130197	0.0393199	3.280332
8790	-15809.9	-15822.7	12.8221	0.115103	0.114813	0.0640692	0.0971454	0.108045	0.0872141	0.117457	0.0673491	0.0920551	0.17286	0.072952	0.0905432	0.102657	0.094464	0.114576	0.101395	0.128155	0.0994206	0.12707	0.0804152	0.106434	0.108416	0.159097	0.0315165	0.0258552	0.0348519	0.0590488	0.0454764	0.0415157	0.042298	0.0463783	0.0595562	0.0315328	0.0384801	0.0147025	0.0864589	0.0303032	0.0369492	0.00996395	0.0375888	0.0568594	0.0292714	0.0263861	3.206698
8800	-15798.9	-15811.6	12.735	0.132854	0.09963	0.0974211	0.125969	0.0960234	0.0868967	0.120085	0.0803505	0.0914484	0.165328	0.0823129	0.0890965	0.0947303	0.099563	0.106512	0.152756	0.128155	0.101661	0.1277	0.0882724	0.0799949	0.0821553	0.143764	0.0242972	0.0315351	0.0385832	0.0547882	0.0402604	0.0420443	0.0201163	0.0607192	0.0424211	0.0284102	0.0419498	0.0232579	0.0730887	0.0272996	0.0374293	0.00758861	0.0316623	0.0505941	0.0279923	0.0386877	3.215406
8810	-15808.4	-15821.1	12.7364	0.120965	0.0923062	0.0922714	0.117667	0.127977	0.0848732	0.114082	0.10558	0.0894359	0.159914	0.0763864	0.0706351	0.111132	0.0904784	0.0840032	0.144141	0.122208	0.123983	0.0972802	0.0788776	0.0950325	0.101654	0.157617	0.0447265	0.0361956	0.0367906	0.054749	0.034193	0.0261909	0.0236589	0.0515623	0.0591121	0.0350902	0.057368	0.0249687	0.0688371	0.0202343	0.0339137	0.00727384	0.0464904	0.038676	0.0182062	0.0385299	3.215269
8820	-15800.5	-15812.9	12.4074	0.131837	0.0945697	0.103105	0.116802	0.101456	0.093199	0.126094	0.092373	0.094886	0.171519	0.0693726	0.0838372	0.108998	0.0913056	0.113183	0.140333	0.121573	0.114871	0.126736	0.0763839	0.0905215	0.0947083	0.166494	0.0328341	0.0288744	0.0319497	0.0545248	0.0468396	0.031252	0.0222245	0.0670619	0.0193612	0.0313787	0.0402864	0.0249687	0.0854511	0.0189362	0.0369061	0.0227131	0.0327641	0.050936	0.0163027	0.0284402	3.248164
8830	-15801.1	-15813.2	12.0835	0.112891	0.106645	0.10261	0.11711	0.116807	0.0953071	0.126679	0.0889879	0.0928869	0.154781	0.0790246	0.0720552	0.108998	0.0948029	0.113133	0.141147	0.136155	0.117162	0.136419	0.0698532	0.0714971	0.0816982	0.190836	0.0268144	0.0229923	0.0319497	0.0562115	0.0390918	0.0213115	0.0361666	0.0583282	0.0449123	0.0272356	0.0511502	0.0407703	0.085747	0.023852	0.0392968	0.00611783	0.0302374	0.0399801	0.026614	0.0442947	3.280561
8840	-15806.1	-15817.8	11.7565	0.125931	0.0860876	0.113534	0.0952737	0.109615	0.0743368	0.121888	0.0945212	0.10365	0.176419	0.0837549	0.102269	0.0905717	0.114686	0.11414	0.120335	0.15072	0.0995453	0.118282	0.0735558	0.0948023	0.114612	0.186295	0.0266713	0.0458753	0.0246384	0.0391438	0.0442499	0.0336169	0.0313603	0.0566759	0.0376499	0.0290757	0.0392348	0.0169946	0.0917548	0.0221991	0.0384736	0.0204113	0.0346281	0.0465977	0.0302956	0.0388934	3.313263
8850	-15802.6	-15815.5	12.8711	0.11566	0.112397	0.0898324	0.0991424	0.132348	0.0706838	0.127577	0.0779522	0.093855	0.182121	0.0884218	0.0796259	0.101803	0.0882688	0.125603	0.115952	0.140193	0.111895	0.103859	0.0930644	0.101166	0.0880125	0.165798	0.0349472	0.0458753	0.0271278	0.037785	0.0361734	0.0424964	0.0293678	0.0434569	0.0500226	0.0206463	0.0515874	0.0164546	0.0584539	0.0107963	0.033964	0.0223384	0.0312599	0.0380162	0.0317434	0.0340537	3.201799
8860	-15804.9	-15817.9	13.0086	0.120893	0.101316	0.0800245	0.109202	0.101582	0.0723568	0.117234	0.0686163	0.10348	0.153858	0.0888783	0.0747126	0.0937621	0.105556	0.107008	0.134709	0.134629	0.132983	0.13407	0.0661942	0.0693692	0.074859	0.182438	0.0432422	0.0207288	0.0395727	0.0541563	0.0282202	0.025271	0.0355245	0.0526713	0.042939	0.0231157	0.0538191	0.0344862	0.069125	0.00703875	0.0345911	0.018473	0.0434717	0.0527575	0.0376256	0.0434934	3.188052
8870	-15799.7	-15812.5	12.8244	0.120336	0.103506	0.0938803	0.112093	0.105384	0.0812033	0.120972	0.0928686	0.0956599	0.161705	0.1006	0.0794288	0.0835641	0.0927341	0.115441	0.122462	0.135763	0.121839	0.112264	0.0910244	0.101122	0.072955	0.150471	0.0420542	0.0253983	0.0189363	0.0464695	0.0291676	0.0487883	0.0348976	0.0623168	0.0462406	0.0252986	0.0327773	0.0235966	0.079568	0.0186452	0.0426943	0.0118682	0.0361045	0.0494582	0.0364029	0.0285058	3.206465
8880	-15812	-15823.6	11.6281	0.130718	0.106269	0.0970146	0.113645	0.107261	0.0792814	0.116686	0.111406	0.0846256	0.199617	0.074332	0.0793708	0.0953018	0.108166	0.103061	0.117992	0.125054	0.126383	0.126932	0.0994554	0.0916406	0.0689585	0.15415	0.0451848	0.0148194	0.0429961	0.0578872	0.0291676	0.0241978	0.034214	0.0531811	0.0553291	0.0241199	0.0484867	0.0234673	0.090521	0.0321869	0.0261963	0.0231255	0.0517883	0.047294	0.0344271	0.0501836	3.326094
8890	-15801.4	-15813.8	12.4642	0.139167	0.0933409	0.0759027	0.108407	0.0984898	0.095543	0.132555	0.100394	0.100693	0.175157	0.0795684	0.0915421	0.103464	0.095913	0.103061	0.137305	0.137039	0.10466	0.123622	0.0781626	0.0898941	0.0961981	0.189223	0.0324345	0.032416	0.0386509	0.0426454	0.0271828	0.0287853	0.0376035	0.0499478	0.0416755	0.0109004	0.0516464	0.0354914	0.06294	0.0255753	0.0347608	0.0184292	0.0357235	0.0392008	0.0232912	0.0238897	3.242493
8900	-15803.6	-15815.7	12.0711	0.118223	0.0864014	0.0921831	0.092315	0.124571	0.0967218	0.127141	0.0647633	0.111856	0.147125	0.0944825	0.0807211	0.106033	0.0975333	0.113254	0.129283	0.133391	0.11731	0.119496	0.0895496	0.0915367	0.0735204	0.178586	0.0355616	0.0315028	0.0310131	0.052565	0.0586419	0.0259729	0.0436694	0.0659207	0.046693	0.0371448	0.0523228	0.0148948	0.0764594	0.0161942	0.0347608	0.0233368	0.0259734	0.0599327	0.0253804	0.0378654	3.281801
8910	-15808.5	-15821	12.5014	0.129076	0.0909191	0.0994366	0.111806	0.138907	0.0581798	0.110647	0.0798841	0.120082	0.193276	0.0715975	0.106731	0.091195	0.0977047	0.0890212	0.1105	0.122232	0.113313	0.127026	0.0896353	0.0919114	0.0713237	0.166924	0.0359238	0.0168031	0.038922	0.0531026	0.0359626	0.0432343	0.0276062	0.0659684	0.0429198	0.0304446	0.0532704	0.0248641	0.0881043	0.0251089	0.0221667	0.0138223	0.0331698	0.0516187	0.0197564	0.034667	3.238763
8920	-15796.2	-15809.4	13.1746	0.127117	0.115314	0.102382	0.0988456	0.0969988	0.0810454	0.119135	0.084084	0.0920554	0.173465	0.0760769	0.0895771	0.103911	0.0953854	0.125407	0.143868	0.129362	0.113313	0.110705	0.0612454	0.0718355	0.0774433	0.176799	0.022336	0.0261415	0.0277263	0.043794	0.0524461	0.0215757	0.0273627	0.0649403	0.0472122	0.0291091	0.0428491	0.0213261	0.0701765	0.014715	0.0318169	0.0179565	0.0357806	0.0516187	0.0244636	0.0327309	3.171448
8930	-15804.1	-15816.9	12.8538	0.122696	0.0929596	0.115836	0.105165	0.1067	0.0737609	0.123407	0.0765305	0.106935	0.174214	0.089038	0.0763961	0.103356	0.0921518	0.105135	0.102306	0.123957	0.112463	0.115769	0.096162	0.0974267	0.103201	0.156877	0.0276903	0.0282736	0.0335652	0.0600807	0.0526253	0.0468699	0.016042	0.0505533	0.0480053	0.0255998	0.0374991	0.0174607	0.0772536	0.0154076	0.0287163	0.0239615	0.0465865	0.0353782	0.0326861	0.0268247	3.203524
8940	-15803.2	-15816.1	12.8998	0.109139	0.111603	0.0976057	0.0994506	0.112175	0.0926587	0.127014	0.0702252	0.0953888	0.181094	0.0617801	0.0727175	0.10598	0.108328	0.0968086	0.160453	0.107196	0.11873	0.119837	0.0609568	0.108738	0.0822282	0.162146	0.0252172	0.0198704	0.0304318	0.0495321	0.0341338	0.032056	0.0393974	0.049351	0.0458836	0.0286143	0.0464966	0.0133604	0.107508	0.0214424	0.0326902	0.0148477	0.031281	0.0481889	0.0243903	0.0419847	3.198933
8950	-15800.7	-15814.1	13.3831	0.127601	0.100722	0.0979642	0.0988533	0.129425	0.0690241	0.106591	0.0734107	0.0797619	0.155944	0.0694264	0.083607	0.0851984	0.0940853	0.101457	0.143484	0.122063	0.106104	0.133643	0.0642616	0.0805966	0.0956086	0.160686	0.0316586	0.0339096	0.0281398	0.0536178	0.0516481	0.0292539	0.0392738	0.0591948	0.0560749	0.0188215	0.0573138	0.0138613	0.0789283	0.0220979	0.0326902	0.0184915	0.037783	0.0369841	0.0372434	0.0340925	3.150596
8960	-15803.4	-15815.4	12.0304	0.122035	0.0984429	0.0979642	0.11266	0.102532	0.0802782	0.147352	0.0744366	0.0943665	0.188347	0.0800855	0.083232	0.101597	0.127535	0.133725	0.148376	0.119049	0.124419	0.115179	0.0804645	0.0726013	0.0952339	0.181254	0.044715	0.0195116	0.0337841	0.0494782	0.0334896	0.0176936	0.0338249	0.04862	0.0378004	0.0306319	0.0543553	0.0249643	0.0712325	0.0141417	0.0246958	0.0170434	0.031839	0.0392638	0.0284534	0.0491651	3.285869
8970	-15797.7	-15810.4	12.7062	0.123233	0.0984429	0.109341	0.0951919	0.11327	0.094253	0.128052	0.0663404	0.0987481	0.172501	0.0662287	0.097673	0.0971295	0.0946802	0.111667	0.129715	0.117093	0.0957567	0.0992322	0.0667009	0.0884737	0.0873542	0.183686	0.0312437	0.0236738	0.0413877	0.0611587	0.0467883	0.0245531	0.0335853	0.0630606	0.0404131	0.0325596	0.0521203	0.0211949	0.0773136	0.0300516	0.0332598	0.0156559	0.0399292	0.0396899	0.03741	0.0384732	3.218285
8980	-15800.1	-15813.9	13.7226	0.112601	0.0984429	0.088651	0.112387	0.102938	0.0806657	0.122727	0.0720246	0.0808978	0.19068	0.0828805	0.0765008	0.0964808	0.0979258	0.123411	0.125293	0.0913515	0.103282	0.104407	0.0814425	0.0887125	0.0851569	0.16887	0.0364306	0.0248087	0.0320935	0.042625	0.0451944	0.0251466	0.0270071	0.0407588	0.0477581	0.0345126	0.0402512	0.0228469	0.0800473	0.0391987	0.0278743	0.0156559	0.0346749	0.0436072	0.0286082	0.039824	3.116652
8990	-15803.5	-15815.8	12.3553	0.116558	0.102573	0.092656	0.109533	0.113218	0.083639	0.127487	0.0823891	0.0959534	0.176065	0.0667999	0.0756993	0.0923511	0.0984356	0.122729	0.117624	0.12418	0.130079	0.14674	0.0616959	0.0996746	0.0980758	0.163021	0.0289736	0.0281978	0.0383282	0.0419354	0.0477239	0.0448476	0.0346635	0.0473861	0.0375886	0.0327153	0.0370907	0.0348316	0.0620618	0.0282246	0.0561664	0.0161823	0.0325353	0.0442363	0.0258749	0.0366395	3.253381
9000	-15815.2	-15828.2	12.9539	0.108297	0.0899983	0.0931399	0.118614	0.110989	0.0909597	0.146	0.0706888	0.102013	0.147474	0.0757349	0.0758699	0.0855304	0.112267	0.112646	0.113703	0.124762	0.0837825	0.124799	0.0672248	0.105384	0.114647	0.153963	0.0381595	0.0223064	0.0371914	0.0594824	0.0412061	0.0357511	0.0408166	0.0435886	0.0474291	0.026652	0.0450115	0.0125494	0.110251	0.0243119	0.0405325	0.0296772	0.0216277	0.0329384	0.0301432	0.0254031	3.193514
9010	-15810.6	-15823.6	12.9322	0.135023	0.0660112	0.0918676	0.11168	0.13238	0.0665777	0.132172	0.0808095	0.106252	0.159409	0.087749	0.0944552	0.0925073	0.0972983	0.105938	0.119247	0.135032	0.0996563	0.0888546	0.075885	0.084631	0.103291	0.175074	0.0315122	0.0284629	0.0453093	0.0534763	0.0399908	0.0204895	0.0272096	0.0497154	0.0486049	0.0284642	0.0623618	0.020537	0.0692032	0.0278219	0.0325314	0.0124991	0.0389536	0.0554668	0.0268589	0.0344148	3.195686
9020	-15801.9	-15815.9	14.0189	0.102365	0.0993241	0.0856481	0.11264	0.123296	0.0919596	0.123974	0.0622164	0.0890224	0.142919	0.0734947	0.0915867	0.0904033	0.0963192	0.125718	0.118742	0.129059	0.117182	0.114541	0.0785559	0.084004	0.0901547	0.161375	0.0300917	0.0191532	0.0358077	0.0450758	0.0324617	0.0265378	0.019296	0.0445413	0.0529519	0.0193467	0.0508749	0.0245233	0.0699315	0.0304154	0.029229	0.0143464	0.0368136	0.0474424	0.0187493	0.0349245	3.087014
9030	-15800.2	-15812.9	12.7057	0.140695	0.100458	0.110289	0.116475	0.123296	0.0951016	0.110025	0.0731017	0.0928304	0.157897	0.0745557	0.0758583	0.103713	0.13233	0.099193	0.126555	0.110648	0.123391	0.115748	0.0781693	0.0908356	0.0781253	0.159713	0.0371893	0.0209933	0.0284162	0.0650323	0.0346943	0.0400424	0.0232978	0.0444957	0.0410506	0.0301355	0.0416106	0.0245233	0.0752783	0.0100948	0.0416289	0.0171567	0.04371	0.0527068	0.022284	0.0349944	3.218338
9040	-15808.1	-15820.1	11.9952	0.146509	0.115638	0.0896167	0.108283	0.13276	0.0811573	0.105979	0.0691919	0.104673	0.153909	0.0692113	0.082801	0.11276	0.103664	0.104345	0.13009	0.119143	0.116287	0.130009	0.0798874	0.0894277	0.0865932	0.182817	0.0243316	0.0227007	0.0331858	0.0526607	0.0372247	0.0386509	0.033706	0.0592195	0.0388068	0.0499955	0.0528677	0.0273867	0.0822007	0.0258791	0.0251921	0.0244538	0.0428479	0.0301649	0.0520659	0.0210938	3.289389
9050	-15801.3	-15814.2	12.9519	0.110585	0.109614	0.107787	0.110654	0.102909	0.0962772	0.115256	0.0894799	0.0783014	0.15454	0.0861123	0.0831605	0.0926929	0.106566	0.109115	0.122838	0.122689	0.11319	0.130009	0.0825907	0.0996371	0.0802781	0.188889	0.0306728	0.0242855	0.0210414	0.0332053	0.036564	0.0183152	0.0248165	0.064302	0.0545827	0.0186486	0.0458353	0.0311719	0.0699442	0.0119163	0.0301464	0.0371179	0.0336477	0.0535151	0.0278893	0.0329265	3.193717
9060	-15810.6	-15822.8	12.1104	0.134424	0.10124	0.10805	0.0977002	0.0924428	0.0925323	0.131929	0.0902814	0.0958197	0.187118	0.0784455	0.0784336	0.0878375	0.0919631	0.126944	0.122733	0.123079	0.128273	0.105741	0.0867961	0.0887172	0.0963811	0.145431	0.0254837	0.0290441	0.0426797	0.0659484	0.0399991	0.0168858	0.0292739	0.064302	0.0330783	0.0377961	0.0497956	0.0209245	0.101198	0.0080349	0.0267138	0.0206579	0.0425155	0.0513717	0.0217753	0.0580742	3.277863
9070	-15797.1	-15810.1	12.9601	0.113584	0.114827	0.10805	0.0988278	0.101701	0.0845973	0.121581	0.0840745	0.0921266	0.153766	0.08266	0.0784412	0.112912	0.085229	0.105238	0.133506	0.120583	0.106263	0.12428	0.0836243	0.0966178	0.101288	0.183249	0.0301476	0.0150209	0.0286667	0.0629981	0.0410471	0.0236626	0.0263206	0.039074	0.0539425	0.0245975	0.0501856	0.0135693	0.0879701	0.026028	0.037596	0.0218542	0.0415846	0.0331936	0.0223525	0.0260618	3.192899
9080	-15804.7	-15817.6	12.9203	0.134766	0.104735	0.110165	0.0998341	0.09935	0.0896417	0.115705	0.0934899	0.0864727	0.168845	0.0694536	0.0880503	0.0990014	0.0874648	0.105092	0.124937	0.129357	0.135689	0.109739	0.0866027	0.0676567	0.0747375	0.16875	0.0330385	0.0174884	0.0421984	0.0644335	0.0493191	0.0268962	0.0254726	0.0493843	0.0505143	0.0324163	0.0432486	0.0149337	0.0757174	0.0176805	0.0467321	0.023602	0.0351539	0.0338043	0.0298817	0.0354237	3.196875
9090	-15808.2	-15820.8	12.5554	0.126785	0.0932445	0.118577	0.0898791	0.0824082	0.0896417	0.156988	0.0731763	0.0989589	0.160078	0.0719529	0.0780528	0.0980788	0.0928585	0.122375	0.149508	0.125486	0.108064	0.102394	0.0973601	0.0707945	0.0949353	0.194637	0.0300203	0.0173442	0.0265925	0.0623444	0.0354601	0.0327338	0.0273996	0.0608755	0.0510565	0.0270306	0.0503443	0.023346	0.0703167	0.019641	0.0295137	0.0216219	0.0397202	0.0490829	0.0385306	0.0241633	3.233372
9100	-15807.3	-15819.8	12.5393	0.128553	0.0974862	0.0942395	0.122432	0.0945794	0.0835326	0.0978878	0.0701361	0.0958043	0.175378	0.0768623	0.0803513	0.0893962	0.087214	0.12727	0.131341	0.125486	0.113254	0.126718	0.0874104	0.0920024	0.0668501	0.202454	0.0400817	0.0313961	0.0384579	0.05389	0.0338015	0.022391	0.0297422	0.05085	0.051669	0.0320402	0.0466346	0.0141742	0.0737769	0.0124807	0.0614679	0.0317433	0.0294018	0.0437911	0.034434	0.0361169	3.234981
9110	-15799.6	-15812.6	12.9647	0.117553	0.0904932	0.0993212	0.116226	0.100266	0.0813668	0.10944	0.0695761	0.101421	0.177807	0.0839642	0.0913634	0.107925	0.108568	0.113467	0.149646	0.114405	0.106793	0.126718	0.0729961	0.0752319	0.0873505	0.157646	0.0288464	0.0335646	0.041741	0.0448303	0.0297151	0.0387902	0.0248462	0.0481862	0.0279458	0.0278877	0.0540216	0.0380607	0.0771385	0.0213277	0.0334688	0.0136922	0.0439242	0.0426223	0.0326588	0.0296207	3.192434
