Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
8630	-15806.8	-15820.1	13.3047	0.115074	0.0953792	0.104659	0.108208	0.118399	0.0642686	0.124949	0.0808362	0.101065	0.165535	0.0944291	0.0739813	0.0788676	0.108496	0.122769	0.108015	0.0971049	0.117866	0.115259	0.0783477	0.0881286	0.0844941	0.203018	0.027391	0.0451613	0.0419332	0.0304192	0.0271225	0.0292991	0.0321601	0.0154534	0.0626741	0.0325306	0.0340768	0.0233535	0.0518578	0.0251145	0.0517275	0.0461828	0.0346684	0.0592671	0.0122114	0.0266843	3.15844
8640	-15803.9	-15817	13.0965	0.118366	0.102078	0.105851	0.0957338	0.111537	0.0702701	0.120976	0.0730083	0.0988993	0.154896	0.0885196	0.081748	0.115816	0.078179	0.11663	0.118628	0.139907	0.123362	0.123205	0.0787114	0.0755391	0.0770937	0.187179	0.0320294	0.0281189	0.0299442	0.0340831	0.0127861	0.0316137	0.0334419	0.0257213	0.0810478	0.0433443	0.0515233	0.0293528	0.053465	0.0340744	0.0423624	0.051774	0.0371803	0.0410926	0.0108092	0.0193641	3.179262
8650	-15803.7	-15817.3	13.5623	0.113762	0.107269	0.101393	0.0915807	0.104178	0.0837089	0.141863	0.0914127	0.0942731	0.155488	0.0593162	0.0803625	0.0837957	0.088751	0.118823	0.148822	0.10442	0.109911	0.140268	0.0686476	0.0869955	0.0681188	0.154599	0.0255372	0.0368782	0.0489497	0.0379361	0.0288141	0.0178565	0.0254138	0.0393406	0.0988669	0.0303301	0.035089	0.0212108	0.0416709	0.0255003	0.0548416	0.039022	0.0313549	0.0479853	0.0293779	0.0189403	3.132676
8660	-15806.8	-15820	13.1915	0.133567	0.0989497	0.086174	0.0992134	0.126929	0.0950536	0.142076	0.0930858	0.0923302	0.141782	0.0706472	0.0811066	0.111092	0.0939197	0.125395	0.142811	0.127509	0.118205	0.114144	0.0764632	0.0895436	0.108015	0.152655	0.0272048	0.023989	0.043746	0.0226545	0.0219228	0.0131802	0.0261581	0.0324229	0.060218	0.0455131	0.0300099	0.0204884	0.0275249	0.027701	0.0507233	0.0481965	0.0199745	0.0559015	0.02106	0.030502	3.169758
8670	-15806.8	-15819.3	12.519	0.101996	0.0915524	0.0941635	0.0995802	0.113064	0.0855733	0.139134	0.0842788	0.113802	0.174307	0.0822149	0.0675647	0.107463	0.10157	0.0991313	0.129559	0.154648	0.114648	0.117394	0.0771343	0.0833688	0.0699875	0.172928	0.0436251	0.0329517	0.0367859	0.0311836	0.0294644	0.0294675	0.0212287	0.0337898	0.0952575	0.0442078	0.0374684	0.0314716	0.0526398	0.0393485	0.034715	0.0467842	0.0111306	0.059736	0.0123507	0.0383379	3.237007
8680	-15801.9	-15815	13.0647	0.103851	0.104891	0.115968	0.105849	0.10441	0.0848707	0.12599	0.0688452	0.0752994	0.162094	0.0751509	0.0762695	0.0946802	0.0892335	0.100008	0.149468	0.150819	0.111052	0.117394	0.0811348	0.0834059	0.0899846	0.151084	0.040231	0.038755	0.0401653	0.0381443	0.0156095	0.0267891	0.0380494	0.0328614	0.0765581	0.0523753	0.0458545	0.0175651	0.058049	0.0215375	0.0525728	0.0464822	0.0117771	0.062612	0.0217964	0.0228994	3.182437
8690	-15802.3	-15815.6	13.3172	0.121685	0.113313	0.0988809	0.0842871	0.105032	0.0718201	0.126121	0.0639151	0.104648	0.182694	0.0621274	0.0837041	0.106022	0.0987697	0.122077	0.13245	0.113475	0.114284	0.120744	0.0810559	0.0892515	0.0763366	0.179017	0.0479372	0.0242945	0.0568729	0.0180368	0.0188604	0.0228993	0.0330168	0.0244388	0.0683363	0.0351165	0.0478859	0.0181653	0.0406445	0.027621	0.0581076	0.0493248	0.0143988	0.0479251	0.0335262	0.0180696	3.157189
8700	-15798.5	-15812.1	13.5625	0.121685	0.0888219	0.101275	0.107294	0.0900026	0.0849548	0.133196	0.0928158	0.0979587	0.162337	0.0789901	0.0873545	0.0980906	0.0793447	0.113602	0.146389	0.129132	0.115065	0.109433	0.0605375	0.0712883	0.0865121	0.169296	0.0353329	0.026635	0.0472181	0.0251334	0.0250708	0.0183981	0.0317672	0.0277398	0.0729019	0.0443118	0.0263386	0.0329097	0.046957	0.0234773	0.0513065	0.062818	0.0234242	0.0410282	0.0247532	0.0197568	3.132654
8710	-15802.6	-15815.6	13.0177	0.114534	0.104169	0.109781	0.101627	0.111378	0.0879478	0.142065	0.0782877	0.0998828	0.169213	0.0732413	0.086396	0.0826595	0.117273	0.0950816	0.102771	0.125752	0.127502	0.1118	0.0758986	0.0631626	0.0891546	0.146406	0.0334309	0.0402197	0.0384843	0.0318932	0.0286692	0.0195237	0.0235891	0.0323146	0.0795102	0.0443118	0.0480529	0.028667	0.0353668	0.0293412	0.0488784	0.0528013	0.0368504	0.0548809	0.034942	0.0294283	3.187139
8720	-15807.2	-15820.4	13.1789	0.0901508	0.111792	0.106261	0.104844	0.120052	0.0859574	0.138023	0.0615649	0.0952785	0.167675	0.0635367	0.0809543	0.0949464	0.093817	0.114554	0.116209	0.136053	0.121802	0.138108	0.0733757	0.0937045	0.0865478	0.161657	0.018445	0.0489975	0.0384552	0.042915	0.020342	0.0290538	0.0228365	0.0266697	0.0816707	0.0480916	0.024	0.0253068	0.0425827	0.0140838	0.0576454	0.046941	0.0164985	0.0465177	0.030345	0.0327601	3.171021
8730	-15812.2	-15825.1	12.893	0.117672	0.111038	0.103098	0.0966429	0.0981652	0.0951129	0.112665	0.0836236	0.084166	0.171007	0.067273	0.071285	0.111441	0.112739	0.0887104	0.121553	0.14573	0.110261	0.112819	0.0943637	0.0740277	0.0699199	0.19407	0.0366444	0.0513357	0.0367208	0.0343187	0.021631	0.0168889	0.0512807	0.0274946	0.0802773	0.0387403	0.0273729	0.0193394	0.0393141	0.0323525	0.0525036	0.0677997	0.0219564	0.033049	0.028723	0.0344766	3.199605
8740	-15804	-15816.5	12.5466	0.134799	0.0961979	0.101929	0.111235	0.128016	0.0870223	0.130258	0.106042	0.0954041	0.163643	0.0831258	0.0869884	0.0941374	0.0723419	0.116116	0.113219	0.122003	0.0979284	0.113892	0.0774282	0.0853771	0.0821098	0.152417	0.0336654	0.0399397	0.0489495	0.0380528	0.0304016	0.0220612	0.0260887	0.0324739	0.0676098	0.0598467	0.0397262	0.0295116	0.0477322	0.0227273	0.0574448	0.0456905	0.0220171	0.0467262	0.0294436	0.0425058	3.234246
8750	-15804.2	-15816.3	12.1102	0.120724	0.109335	0.0984415	0.0969693	0.0992624	0.0868066	0.124069	0.0991192	0.0924953	0.171427	0.0788493	0.0939484	0.110547	0.105859	0.126164	0.122713	0.122003	0.10847	0.152309	0.0731854	0.0773473	0.0884654	0.18416	0.02261	0.0259151	0.0308177	0.0242512	0.0170446	0.0436211	0.0267882	0.0365431	0.0704712	0.0414729	0.0379372	0.0440295	0.0501004	0.0226531	0.0433417	0.0580648	0.0288957	0.0505025	0.0274239	0.032737	3.27789
8760	-15807.1	-15820	12.9051	0.12558	0.104023	0.0858631	0.0962941	0.111202	0.0899042	0.110526	0.0868398	0.0871961	0.165068	0.102214	0.0758691	0.0915624	0.0959203	0.11832	0.132328	0.123391	0.100817	0.125011	0.0794183	0.0704845	0.0847426	0.179158	0.0397244	0.0481558	0.060586	0.0378041	0.0281399	0.0216502	0.057176	0.0318465	0.0590174	0.039336	0.0403835	0.0179666	0.0405308	0.033088	0.0375501	0.0412115	0.0346745	0.0347052	0.0347399	0.0183832	3.198402
8770	-15802.9	-15815.7	12.8817	0.137214	0.10852	0.105203	0.104606	0.113455	0.0691819	0.131783	0.0844042	0.10911	0.158806	0.102214	0.0790371	0.0933994	0.0820103	0.121859	0.12446	0.113841	0.0980684	0.128085	0.0739963	0.0927471	0.0713771	0.16494	0.025272	0.0539516	0.0516038	0.0333571	0.018576	0.0268292	0.0212433	0.0321905	0.0650788	0.0377265	0.0347314	0.0200314	0.0382907	0.0316505	0.0518955	0.0471037	0.0172518	0.0475208	0.0366025	0.0415104	3.200735
8780	-15803.6	-15816.5	12.8859	0.135325	0.119805	0.0916962	0.0887998	0.0957024	0.0922672	0.115125	0.0797281	0.103089	0.178751	0.0845364	0.0857435	0.0797733	0.0885095	0.122627	0.124434	0.129495	0.0895708	0.120084	0.0933862	0.0923352	0.0751344	0.164231	0.0412587	0.0352984	0.0501775	0.0318474	0.0266835	0.0276574	0.0432036	0.0217347	0.066069	0.0393287	0.0359406	0.0187559	0.0587509	0.0283516	0.0506499	0.0448669	0.0139723	0.0646682	0.0240074	0.0269475	3.200319
8790	-15802.7	-15815.8	13.068	0.117857	0.106285	0.107477	0.0998721	0.141588	0.0785322	0.110759	0.077498	0.0863785	0.134104	0.0922932	0.0774874	0.10169	0.10192	0.123408	0.128488	0.135614	0.12569	0.108139	0.0707602	0.0964205	0.0853952	0.176456	0.0303505	0.0280378	0.0448588	0.0263194	0.0111409	0.0289237	0.0263453	0.0229975	0.0753424	0.0511688	0.0408281	0.016094	0.0394979	0.0166235	0.0583633	0.0580586	0.014175	0.0353742	0.0331166	0.0403818	3.182111
8800	-15807.3	-15819.6	12.3404	0.102315	0.108769	0.108761	0.100925	0.112731	0.0879907	0.147894	0.0756262	0.0819377	0.181967	0.0782279	0.0758264	0.111315	0.0864363	0.112129	0.139404	0.130067	0.0975669	0.108139	0.0749281	0.088537	0.0748787	0.207999	0.0347101	0.0412301	0.0616108	0.0305662	0.0161301	0.0215763	0.0288009	0.0256192	0.0751524	0.0437366	0.0424125	0.0194007	0.0371252	0.0353741	0.0543481	0.0391862	0.0200905	0.0505315	0.0239896	0.0589048	3.254867
8810	-15798.8	-15811.7	12.8776	0.10324	0.0965987	0.0999167	0.113788	0.118084	0.081119	0.126689	0.0750823	0.0794145	0.179443	0.0859881	0.0832007	0.0931109	0.0967222	0.11189	0.117553	0.112335	0.102477	0.13157	0.0813854	0.0941269	0.0852539	0.162177	0.0349324	0.03026	0.0747878	0.0339363	0.0217199	0.032772	0.0255144	0.0320416	0.0768404	0.0329353	0.041008	0.0233637	0.045024	0.0258555	0.061709	0.0570582	0.0204388	0.046124	0.0353836	0.0182724	3.201144
8820	-15801.3	-15814.2	12.8644	0.136378	0.0989465	0.100165	0.106984	0.114986	0.082272	0.124224	0.0750136	0.0939078	0.154552	0.0859881	0.0722909	0.0985214	0.0920699	0.111124	0.123346	0.125727	0.110914	0.0962034	0.0970496	0.0916413	0.0788753	0.14379	0.0290747	0.0449302	0.0480699	0.018983	0.0223216	0.0239598	0.0348111	0.0311954	0.0929788	0.0424983	0.041118	0.0327775	0.0603189	0.0309539	0.0545339	0.0477343	0.0317925	0.0385877	0.020561	0.0402933	3.202466
8830	-15794.9	-15808.7	13.7563	0.120916	0.106391	0.0931271	0.121102	0.109283	0.087061	0.119646	0.0752767	0.0998829	0.155104	0.0881594	0.0872589	0.0889271	0.0923762	0.100883	0.122936	0.122543	0.120429	0.119146	0.0730062	0.101991	0.0752201	0.145551	0.023499	0.0438699	0.0417732	0.0242902	0.0154483	0.0287191	0.0276055	0.0381865	0.064651	0.0305557	0.0421884	0.0226148	0.0492695	0.0183351	0.0486952	0.0467487	0.0268965	0.0374898	0.031742	0.0244844	3.113278
8840	-15799.4	-15812.5	13.1426	0.12526	0.097467	0.0887236	0.0944981	0.124515	0.0781199	0.120401	0.0730003	0.0922255	0.181795	0.0872867	0.0764244	0.0935558	0.0803426	0.104894	0.143897	0.128657	0.0978358	0.121475	0.0661506	0.0883588	0.086161	0.175989	0.0388307	0.0317141	0.0297609	0.0260651	0.0123889	0.0348503	0.0488854	0.0461949	0.0962389	0.0399876	0.0303701	0.0186731	0.0431488	0.0264674	0.0371385	0.0495387	0.0308668	0.051628	0.025005	0.0298637	3.17465
8850	-15804	-15817.7	13.7821	0.123071	0.11591	0.0956096	0.0827339	0.0840184	0.0822876	0.111272	0.0718527	0.10395	0.162465	0.0647838	0.074334	0.101513	0.116677	0.106029	0.137309	0.114811	0.10347	0.118498	0.0670506	0.0977853	0.0843352	0.146717	0.0289486	0.0299579	0.0476775	0.0267315	0.00995271	0.0207919	0.0265608	0.0298368	0.0744794	0.0401471	0.0373091	0.0283313	0.0468216	0.0174827	0.0626093	0.0693983	0.0356447	0.0488502	0.0304088	0.0322725	3.110697
8860	-15809	-15821.3	12.2746	0.107477	0.125598	0.113676	0.106398	0.134827	0.0738353	0.139631	0.0739438	0.0813973	0.139622	0.0771239	0.0966185	0.10336	0.0856551	0.10607	0.151622	0.132336	0.121701	0.128265	0.0742227	0.0833364	0.087483	0.174087	0.0339315	0.0417354	0.0432259	0.0316669	0.00917578	0.0286061	0.0315401	0.0242308	0.0895755	0.0282079	0.053021	0.0321365	0.0339429	0.0264962	0.0626093	0.0514206	0.0327922	0.0445638	0.0243536	0.0199334	3.26145
8870	-15803.4	-15816.9	13.4846	0.125535	0.106216	0.0993525	0.10505	0.10525	0.0987636	0.117299	0.084565	0.0858781	0.152634	0.0793518	0.0711217	0.108285	0.0676988	0.128202	0.120973	0.135663	0.116233	0.134587	0.0654834	0.0837559	0.0836314	0.144006	0.0339315	0.0291508	0.0473375	0.0278439	0.0181932	0.0218416	0.0374239	0.0345654	0.0954832	0.0357045	0.0324842	0.0160748	0.0305542	0.0214699	0.0434976	0.0526152	0.0268219	0.045704	0.0200974	0.0501223	3.140453
8880	-15801.2	-15813.3	12.1417	0.134044	0.107	0.103885	0.116036	0.11592	0.0971809	0.130999	0.0666168	0.0903107	0.18314	0.0736342	0.101476	0.10019	0.0959083	0.127429	0.112855	0.132638	0.119626	0.13344	0.0758176	0.0780201	0.0821497	0.161617	0.0285847	0.0352261	0.0506971	0.0434114	0.0212399	0.0239596	0.0141549	0.0389903	0.067349	0.0509402	0.0470646	0.0170034	0.0583964	0.0252472	0.0492123	0.0432215	0.0207323	0.0485821	0.0262742	0.0245181	3.274739
8890	-15811.4	-15823.2	11.75	0.137822	0.099518	0.115523	0.122894	0.121521	0.0760213	0.150986	0.0669702	0.0950065	0.171256	0.0773771	0.099921	0.108616	0.106728	0.101152	0.139047	0.159894	0.101349	0.123158	0.0692852	0.0860026	0.0772622	0.166975	0.0273548	0.0338229	0.0487719	0.0336362	0.0232088	0.0263498	0.0478534	0.0290156	0.101481	0.0601972	0.0394766	0.00745943	0.0477959	0.0252472	0.0405614	0.0440864	0.0193471	0.036217	0.0289031	0.0188392	3.313908
8900	-15806.3	-15818.7	12.3849	0.145027	0.105342	0.0903539	0.101426	0.104346	0.0653123	0.125849	0.0773852	0.0919568	0.172357	0.0674887	0.0712053	0.102547	0.0917226	0.131862	0.1342	0.145352	0.110364	0.129024	0.0715581	0.112369	0.0843363	0.156331	0.0370992	0.0326568	0.0555642	0.0321418	0.0351943	0.0300656	0.0130172	0.0293592	0.0815107	0.0433972	0.0375066	0.0152805	0.061537	0.0348105	0.0532226	0.062706	0.00943036	0.0476729	0.023875	0.0266549	3.250418
8910	-15809.6	-15822.4	12.8617	0.161991	0.098636	0.11225	0.089188	0.115322	0.0794624	0.122675	0.0813811	0.108379	0.170506	0.0647448	0.0852826	0.108515	0.0734933	0.138421	0.145915	0.102672	0.0946182	0.120869	0.0807097	0.0823158	0.0868794	0.175629	0.0542683	0.0195863	0.0377625	0.0364069	0.0162735	0.0240647	0.0242365	0.0268491	0.0840109	0.032095	0.0361071	0.0105377	0.0626494	0.0278069	0.0460429	0.0436869	0.0251163	0.0441922	0.0334217	0.0177662	3.202735
8920	-15810.7	-15823.2	12.5474	0.13581	0.0964922	0.107231	0.118561	0.115322	0.0679386	0.142221	0.0813811	0.119063	0.153918	0.0641448	0.0768068	0.0960196	0.0865412	0.109204	0.122824	0.128565	0.121857	0.119922	0.0850307	0.0869976	0.081064	0.170331	0.0291678	0.0192305	0.0473276	0.0195036	0.033153	0.0361985	0.0363982	0.0210062	0.0925765	0.0313305	0.0484071	0.0072813	0.0443295	0.0440757	0.0447527	0.0617276	0.0251163	0.035364	0.0376358	0.0323421	3.234169
8930	-15805.5	-15818.6	13.1798	0.11658	0.0770589	0.0795151	0.107395	0.102298	0.0658077	0.0958627	0.0762023	0.0848665	0.177172	0.0754014	0.0827468	0.0883702	0.107063	0.116914	0.139299	0.133362	0.0924931	0.133773	0.0766592	0.0945718	0.0891844	0.185096	0.04648	0.0329409	0.0501008	0.0354519	0.015171	0.0257908	0.0236665	0.0310632	0.0898777	0.0335547	0.035096	0.0173249	0.0443295	0.0286328	0.0585729	0.0636823	0.0251163	0.0443479	0.0347103	0.0373266	3.17093
8940	-15812.5	-15825.8	13.3865	0.13935	0.0871786	0.0995628	0.0756074	0.0896406	0.0657433	0.124246	0.0876189	0.0883728	0.179579	0.0701753	0.0965089	0.0972747	0.091208	0.120809	0.1383	0.125846	0.101559	0.128421	0.078899	0.106908	0.0874292	0.174662	0.0396359	0.024594	0.0303586	0.0252718	0.038705	0.0281079	0.0446394	0.0130996	0.0755382	0.0516936	0.0232338	0.0104809	0.0461174	0.035303	0.0532786	0.0491324	0.0182607	0.0399246	0.020762	0.0272196	3.150257
8950	-15814.7	-15826.7	12.0643	0.122465	0.101134	0.132943	0.0903051	0.124863	0.0848852	0.128606	0.0893888	0.111105	0.149789	0.101351	0.0795246	0.092023	0.115012	0.10065	0.10794	0.113403	0.105075	0.112377	0.0818022	0.0951376	0.0896517	0.174662	0.049939	0.0222274	0.0375456	0.034317	0.0207943	0.0219973	0.0237603	0.0350624	0.122068	0.0460814	0.0376144	0.0231725	0.0371737	0.0287858	0.0542313	0.0599304	0.0115366	0.0430994	0.024986	0.0440596	3.282476
8960	-15805.5	-15819.2	13.6832	0.133938	0.0860874	0.0901647	0.121279	0.0839523	0.090639	0.105513	0.0733708	0.112353	0.158257	0.0925119	0.0788297	0.0998038	0.0801363	0.104071	0.124059	0.112927	0.117499	0.11448	0.079193	0.0827303	0.0820914	0.162287	0.0269954	0.0237272	0.0466964	0.0181653	0.0191371	0.0236765	0.0361701	0.0360527	0.0895821	0.0357888	0.045132	0.0227839	0.0501282	0.0332677	0.0464271	0.0436303	0.0264448	0.0434198	0.0334269	0.0337649	3.120589
8970	-15807.2	-15820.3	13.0982	0.131735	0.0879589	0.0935223	0.0743819	0.114377	0.0973034	0.111143	0.089697	0.10812	0.15395	0.0598452	0.0859474	0.120208	0.088825	0.112804	0.116298	0.146722	0.127261	0.111041	0.100713	0.0812237	0.0711179	0.158702	0.0386315	0.0280385	0.0451374	0.0228477	0.0182951	0.019845	0.0235607	0.0320701	0.107847	0.0338386	0.0393972	0.0191574	0.0382306	0.0392149	0.0501736	0.0528749	0.0329625	0.035235	0.0203947	0.0384434	3.179092
8980	-15813	-15825.1	12.1415	0.1206	0.0826232	0.0907237	0.0820746	0.11454	0.0823687	0.126779	0.0895221	0.079893	0.168227	0.0679489	0.0764635	0.11399	0.0851494	0.135891	0.126925	0.110292	0.127261	0.125195	0.0784605	0.0867349	0.0824207	0.225604	0.0345237	0.0257768	0.0531417	0.0280215	0.0225746	0.0265227	0.0327812	0.0290108	0.102281	0.0309341	0.0361601	0.0233273	0.0664927	0.0500455	0.0559055	0.0576145	0.0202318	0.0498545	0.021388	0.0284861	3.274763
8990	-15817.8	-15830.5	12.7251	0.134218	0.0891239	0.106385	0.0985995	0.101609	0.0888144	0.131062	0.103684	0.0865949	0.165466	0.0925016	0.0981477	0.124433	0.0865097	0.100405	0.159569	0.125394	0.117217	0.109678	0.0962309	0.0777655	0.108691	0.158354	0.0368937	0.0226827	0.0331609	0.0295102	0.0332217	0.0278546	0.0282078	0.0350839	0.0708532	0.0375359	0.022123	0.0172444	0.0499473	0.0294207	0.0345787	0.0489526	0.0152881	0.0327562	0.0221418	0.0284861	3.216397
9000	-15804.6	-15817.6	12.9322	0.141852	0.101419	0.08864	0.0815003	0.127663	0.0727528	0.12239	0.068983	0.105232	0.153038	0.0902648	0.0833939	0.112185	0.0988713	0.102167	0.125806	0.117049	0.115496	0.120525	0.0659684	0.108016	0.0869232	0.156452	0.0235273	0.0306075	0.0482405	0.0290211	0.0118387	0.0220503	0.0213038	0.0305314	0.0872978	0.04798	0.0369978	0.0295268	0.0485699	0.031552	0.0540788	0.0646805	0.0294338	0.0335002	0.0374115	0.0309494	3.195686
9010	-15802	-15815	13.0056	0.127903	0.0921288	0.0825222	0.11224	0.123464	0.073453	0.122619	0.075821	0.114103	0.16582	0.0746745	0.0774406	0.0864061	0.113853	0.11417	0.131365	0.123795	0.116483	0.116773	0.076131	0.0987238	0.0839298	0.163173	0.0391485	0.0224801	0.0371812	0.0171203	0.0175269	0.0328114	0.0474151	0.0325856	0.078115	0.0364619	0.0432048	0.00914414	0.0459093	0.031552	0.0453537	0.0464019	0.0287956	0.0626873	0.0245171	0.0229416	3.188346
9020	-15810.2	-15821.6	11.3818	0.16368	0.0967388	0.110456	0.0923396	0.102265	0.0873122	0.15623	0.082269	0.113459	0.172868	0.0862889	0.093305	0.107568	0.107638	0.107375	0.123289	0.151954	0.0991968	0.102469	0.0762177	0.078167	0.0904777	0.16788	0.0346859	0.0221007	0.0421053	0.0307355	0.0117926	0.0172256	0.0378022	0.0367129	0.113761	0.0372336	0.0432048	0.0250526	0.0334288	0.0367232	0.0511414	0.0581377	0.0318566	0.0623341	0.0264813	0.0287717	3.350733
9030	-15814.2	-15826.9	12.712	0.147044	0.08731	0.112158	0.0930565	0.111131	0.059831	0.101686	0.0758231	0.10036	0.193768	0.067805	0.099094	0.0858256	0.111557	0.11312	0.140359	0.119791	0.11728	0.118959	0.0678395	0.0756769	0.0904777	0.180372	0.0288913	0.0330999	0.0521777	0.0159631	0.0195568	0.04595	0.0350152	0.0339666	0.0633643	0.0611779	0.0256271	0.00981212	0.0425852	0.0203532	0.0587113	0.0496655	0.0396282	0.05996	0.0365673	0.0153108	3.217707
9040	-15802.8	-15815.8	13.0073	0.122376	0.0998322	0.115956	0.0835678	0.105459	0.0860826	0.124251	0.0737316	0.10036	0.179028	0.0959455	0.0770803	0.0948481	0.0963567	0.106891	0.134329	0.117853	0.0903723	0.131908	0.0907984	0.0712078	0.0988387	0.164304	0.0315685	0.031467	0.0453362	0.0297754	0.0214796	0.0199021	0.0347583	0.0289304	0.0906518	0.0425166	0.0399992	0.0245106	0.0532275	0.0336883	0.0396411	0.0503865	0.0267836	0.0434051	0.017234	0.0215395	3.188178
9050	-15802.5	-15816.2	13.6654	0.150393	0.0896293	0.0926948	0.0772542	0.114514	0.0663429	0.097019	0.0795296	0.109844	0.147445	0.08589	0.0820869	0.0791149	0.105257	0.11732	0.12052	0.111697	0.112299	0.120964	0.0764674	0.0974112	0.0845015	0.16751	0.0315685	0.0282307	0.0417129	0.026081	0.0284141	0.0256784	0.0297599	0.0342908	0.0918248	0.0306405	0.0304825	0.0223595	0.0450836	0.0400133	0.0509338	0.0495856	0.0267836	0.0582	0.018519	0.0265021	3.122368
9060	-15812.5	-15825.4	12.8902	0.144154	0.0893027	0.095352	0.0949248	0.107604	0.0848915	0.117236	0.0903876	0.104952	0.176128	0.0756157	0.069489	0.089619	0.0909082	0.112312	0.114281	0.11832	0.0953819	0.100258	0.0755354	0.092362	0.079662	0.175169	0.0323543	0.0617515	0.0425783	0.027958	0.0268872	0.0267957	0.0297599	0.0403845	0.0880717	0.0365846	0.0327467	0.0204869	0.0556351	0.0438101	0.0494325	0.0660561	0.0339908	0.0315319	0.0369891	0.02224	3.19989
9070	-15804.1	-15817	12.9	0.118166	0.103281	0.107935	0.111709	0.103762	0.0845327	0.125235	0.0649303	0.092636	0.165404	0.087831	0.081926	0.0993249	0.0980751	0.105537	0.122361	0.122087	0.127337	0.128465	0.0555093	0.0818437	0.0843029	0.185899	0.0319458	0.0133734	0.0514753	0.0501786	0.021433	0.0360621	0.0323951	0.0370603	0.0883944	0.0253022	0.0355212	0.0198668	0.0474413	0.0367699	0.0423369	0.0524334	0.0251109	0.0326428	0.0286605	0.0324181	3.198911
9080	-15799.8	-15812.4	12.5385	0.126458	0.098191	0.0923133	0.0948805	0.128979	0.0787389	0.119269	0.079897	0.120318	0.173207	0.0840593	0.0826529	0.0920113	0.102809	0.100832	0.118348	0.132699	0.114644	0.120777	0.0686078	0.0883878	0.0843029	0.167533	0.0400962	0.0205794	0.0486654	0.018466	0.0264157	0.0292909	0.0348229	0.0370603	0.0963169	0.0288711	0.0464066	0.0198668	0.0378135	0.0342338	0.056138	0.0637259	0.0224973	0.0379342	0.038677	0.0272666	3.235059
9090	-15804.2	-15816.1	11.8261	0.136389	0.106264	0.114855	0.0872524	0.130526	0.0772847	0.123906	0.0781129	0.106097	0.151877	0.0860614	0.0932196	0.107887	0.0954987	0.108637	0.117663	0.133029	0.1035	0.125381	0.0596167	0.0995557	0.0933829	0.167533	0.041138	0.0294586	0.0559412	0.0158725	0.0269989	0.0340416	0.0274965	0.0330402	0.0913809	0.0740346	0.0444762	0.0159632	0.0521137	0.038463	0.0431663	0.0545308	0.0254444	0.0455783	0.0276118	0.0260227	3.306301
9100	-15803.6	-15815.5	11.9154	0.123342	0.0924011	0.114222	0.103245	0.117441	0.0641897	0.104581	0.0910363	0.0873833	0.187809	0.0766108	0.089279	0.0960366	0.116488	0.108449	0.129578	0.129172	0.13019	0.121683	0.0856964	0.090739	0.0884799	0.158901	0.0306256	0.0303791	0.0549856	0.0257524	0.0221309	0.0395612	0.0376023	0.0320866	0.0913809	0.0304754	0.0407782	0.0183812	0.0499995	0.040261	0.0653307	0.0499623	0.0279453	0.0469651	0.0297818	0.0260227	3.297364
9110	-15805.1	-15818.7	13.6078	0.13581	0.0764315	0.0997247	0.082123	0.10309	0.0683022	0.100965	0.0910363	0.0858067	0.152769	0.0868835	0.0865508	0.123935	0.0957442	0.117565	0.130613	0.125889	0.108424	0.119272	0.063079	0.0815325	0.0794451	0.156501	0.0303322	0.0243419	0.0514925	0.035064	0.0190037	0.0348009	0.0362629	0.0354145	0.0862794	0.0464255	0.0317157	0.0188692	0.0687098	0.0346429	0.060063	0.0478062	0.0158855	0.0365	0.0243194	0.018711	3.128132
9120	-15815.7	-15828.2	12.5018	0.145684	0.0956415	0.117918	0.095612	0.107231	0.0546812	0.151052	0.0778872	0.114998	0.175642	0.0614396	0.113231	0.121844	0.108362	0.0984673	0.131459	0.11868	0.112787	0.132863	0.0546069	0.0806556	0.0603065	0.171727	0.0301623	0.0248147	0.0401978	0.0295335	0.0325542	0.0188661	0.0308915	0.0408889	0.100499	0.0345396	0.0365124	0.0207104	0.0445666	0.0337313	0.0447989	0.0483926	0.0348068	0.0446462	0.0192846	0.0255613	3.238733
9130	-15812.4	-15825.4	12.9972	0.116197	0.0988855	0.103635	0.0841707	0.101047	0.0860023	0.108147	0.0706797	0.101497	0.144887	0.080879	0.0874514	0.084526	0.111229	0.1498	0.126588	0.116655	0.139415	0.102404	0.0770962	0.0890759	0.086312	0.174252	0.0324967	0.0192544	0.0460865	0.0339931	0.0253866	0.0474511	0.0333253	0.0367025	0.0794564	0.0457403	0.0340079	0.0132567	0.0413806	0.0230186	0.0469358	0.056788	0.0257018	0.0677895	0.0221497	0.0174311	3.189183
