Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
2221	1	-15801.5	-15814.5	12.9888	0.147158	0.0882681	0.100498	0.111391	0.105741	0.0758512	0.130391	0.0724075	0.0975029	0.165797	0.0935282	0.0706888	0.11278	0.0775472	0.12003	0.135833	0.139703	0.115241	0.116557	0.0523721	0.0794679	0.08986	0.163247	0.0439639	0.0297967	0.0500589	0.0253838	0.0335289	0.0246597	0.0356394	0.0469676	0.0781527	0.0416963	0.0297281	0.0203762	0.0397671	0.0234781	0.0454902	0.0582925	0.0198968	0.0488474	0.0235729	0.00887447	3.190033
2222	0	-15807.7	-15820.6	12.8748	0.110788	0.0983115	0.0783188	0.130662	0.121051	0.0940709	0.106717	0.0812283	0.0859502	0.16251	0.100309	0.0705793	0.0934236	0.112494	0.10901	0.127103	0.111355	0.105284	0.117369	0.0696992	0.0876698	0.0962399	0.188983	0.0267593	0.0268592	0.0313703	0.0421325	0.0501908	0.0384665	0.0213141	0.0610058	0.0500255	0.0228744	0.0449705	0.045059	0.0670732	0.0094133	0.052656	0.0119218	0.0286047	0.0469106	0.0257646	0.0389307	3.20143
2223	1	-15805.1	-15817.6	12.4808	0.12523	0.0874537	0.103294	0.0964537	0.094109	0.0821968	0.140717	0.0712636	0.123058	0.156831	0.0710093	0.0842753	0.103431	0.0934928	0.131238	0.117296	0.131296	0.110247	0.11574	0.0855078	0.0899654	0.077778	0.183562	0.0395794	0.0543544	0.0453645	0.0361414	0.0309523	0.0407247	0.0302107	0.0331785	0.0875646	0.0335407	0.0491796	0.0155228	0.0437454	0.0314411	0.0538366	0.0487892	0.0156815	0.0468143	0.0163309	0.0124292	3.240829
2224	0	-15806.1	-15818.6	12.5687	0.150918	0.0871186	0.0981457	0.0913086	0.109627	0.109913	0.11	0.0785338	0.105147	0.18045	0.0739704	0.11194	0.101412	0.0868063	0.0995275	0.136957	0.114574	0.112479	0.121016	0.0789865	0.0958764	0.0761891	0.169334	0.0326209	0.031129	0.0185579	0.0456038	0.0426525	0.029358	0.0247363	0.0575483	0.0708175	0.0265719	0.0437714	0.0274453	0.0604401	0.0206651	0.0398282	0.0240698	0.0315638	0.0491644	0.0207976	0.0344628	3.232035
2225	1	-15804.4	-15816.5	12.1642	0.126256	0.0883434	0.115281	0.104311	0.0999435	0.0789526	0.134468	0.0845195	0.104338	0.183194	0.0820925	0.0778012	0.111123	0.0843844	0.126254	0.11704	0.121534	0.109587	0.133139	0.0797938	0.065333	0.0965016	0.203862	0.0409129	0.0357365	0.0419296	0.0142677	0.0183591	0.0222479	0.0330858	0.0277163	0.0760118	0.0341329	0.03948	0.0278674	0.0661678	0.0316018	0.0629062	0.0564868	0.0248882	0.0442462	0.0258026	0.0205911	3.27249
2226	0	-15802.5	-15815.3	12.842	0.134338	0.082246	0.0936618	0.119329	0.088227	0.104776	0.142307	0.0693765	0.0898854	0.155928	0.070979	0.0816854	0.0923057	0.0894853	0.112516	0.125096	0.106762	0.119432	0.127897	0.0787596	0.0775024	0.0998489	0.177318	0.0337547	0.0258939	0.0293674	0.0609472	0.0434244	0.0330539	0.0275343	0.0546335	0.0496347	0.0200375	0.0425377	0.0283875	0.082116	0.0258347	0.0263437	0.0206314	0.0465079	0.0558794	0.0253341	0.0331941	3.204712
2227	1	-15802.9	-15814.3	11.4119	0.134309	0.110386	0.0892866	0.11191	0.113285	0.0839103	0.134127	0.0972303	0.116829	0.185755	0.0808147	0.0780542	0.121374	0.100349	0.114884	0.138156	0.122212	0.130743	0.123029	0.0847351	0.0902714	0.0616911	0.173695	0.0361846	0.0336317	0.0513835	0.0313578	0.0333648	0.0232825	0.0306511	0.0198375	0.0790768	0.0437027	0.0378206	0.0335204	0.0563159	0.0231026	0.0405969	0.0651675	0.0196216	0.0442462	0.0243989	0.0234163	3.347717
2228	0	-15798.3	-15811	12.6301	0.138785	0.107704	0.104459	0.091356	0.103164	0.0905885	0.123769	0.0679909	0.101402	0.153381	0.0860742	0.0766715	0.101091	0.10174	0.115367	0.122175	0.130494	0.110775	0.112436	0.065286	0.0838471	0.109205	0.149667	0.0377759	0.0371868	0.0293674	0.0468047	0.0457234	0.032755	0.0156877	0.0537398	0.0547673	0.0210251	0.0547363	0.0382789	0.0705689	0.0122955	0.0417389	0.0237608	0.0390533	0.0588452	0.0263802	0.0379763	3.225895
2229	1	-15807.7	-15820.6	12.9831	0.101363	0.11696	0.111453	0.103123	0.121902	0.0830611	0.115548	0.0881415	0.0790635	0.142542	0.0690244	0.0831869	0.110964	0.106822	0.11866	0.124636	0.145295	0.0992881	0.135769	0.0723439	0.0833722	0.0677731	0.177075	0.0275132	0.022289	0.0420469	0.0448461	0.0248584	0.0232825	0.0208594	0.022582	0.0841826	0.0386624	0.0447915	0.032424	0.0428586	0.0314844	0.0540886	0.063289	0.0188342	0.0597117	0.0181034	0.0165188	3.190595
2230	0	-15811.9	-15825	13.0922	0.132037	0.101655	0.0833443	0.0853511	0.118217	0.0881046	0.120498	0.0818491	0.0770366	0.17212	0.0731316	0.0797366	0.0956245	0.072236	0.123695	0.141713	0.114322	0.149857	0.11197	0.0635804	0.100781	0.0906522	0.179574	0.0243887	0.0368361	0.016672	0.0455317	0.0320783	0.0209101	0.0280223	0.0621309	0.026739	0.0378291	0.047123	0.0238093	0.0807024	0.0289848	0.0305672	0.0326123	0.0329838	0.0472601	0.0352115	0.0322074	3.179685
2231	1	-15793.7	-15807	13.357	0.143264	0.0869753	0.101929	0.0934267	0.115685	0.0843116	0.121512	0.0801504	0.0984047	0.18037	0.0783296	0.0929882	0.0949424	0.0973603	0.11866	0.13006	0.119064	0.0925971	0.113405	0.0722838	0.0982367	0.0897841	0.163451	0.02664	0.0329412	0.0410894	0.0354252	0.0291133	0.0277089	0.0240362	0.0258268	0.0866897	0.0298852	0.0338559	0.0183982	0.0394401	0.0258888	0.0558283	0.0437462	0.0211283	0.0466944	0.0310919	0.0105869	3.153206
2232	0	-15807.5	-15819.9	12.4172	0.110861	0.122857	0.103545	0.0971938	0.126633	0.0996673	0.122496	0.0716199	0.0932756	0.176575	0.0697137	0.100852	0.0947568	0.089706	0.103314	0.127927	0.128875	0.120718	0.130686	0.0570807	0.0792995	0.0676295	0.166609	0.0346772	0.0235592	0.0280982	0.0410047	0.0642707	0.0324174	0.042229	0.0566693	0.0415148	0.0397921	0.0354722	0.0260812	0.0848867	0.0261517	0.0330327	0.0294247	0.0305642	0.0450358	0.0238587	0.0465542	3.247184
2233	1	-15797.6	-15810.2	12.6149	0.130097	0.08913	0.103158	0.0977701	0.115685	0.0751641	0.124664	0.0761506	0.102441	0.160066	0.0882108	0.0844713	0.0909807	0.103016	0.101331	0.144256	0.132395	0.104245	0.114526	0.072911	0.087122	0.0932608	0.178592	0.033983	0.047354	0.0422315	0.0251342	0.0337349	0.042714	0.0307318	0.0270103	0.0929149	0.0257019	0.0349734	0.0322473	0.0323511	0.0258888	0.0415429	0.0563697	0.0327454	0.0442949	0.0351137	0.0207376	3.227417
2234	0	-15807.1	-15819.1	12.0663	0.0978671	0.122865	0.11062	0.0846665	0.120164	0.0754889	0.122099	0.100348	0.108602	0.173361	0.0746371	0.0822198	0.100679	0.121436	0.114234	0.128697	0.122617	0.138389	0.125659	0.0834874	0.0788326	0.0854958	0.144999	0.0347214	0.0188942	0.0265429	0.0484153	0.0420054	0.0240311	0.0218962	0.0527162	0.0544508	0.0336659	0.0472166	0.0333934	0.0882487	0.0178655	0.0457469	0.0274364	0.0460241	0.0428615	0.0224039	0.0362801	3.282281
2235	1	-15805.3	-15818.5	13.232	0.117508	0.101629	0.0927303	0.110085	0.120306	0.0862745	0.148112	0.0723046	0.109903	0.160738	0.0788031	0.0945091	0.0853127	0.104572	0.104196	0.123554	0.114169	0.10056	0.095447	0.0817909	0.083759	0.0860184	0.143422	0.0232003	0.0392397	0.0599114	0.0452209	0.0286947	0.0193636	0.0284806	0.054898	0.080124	0.0241778	0.0369561	0.0269845	0.0404313	0.0303519	0.0365805	0.0566548	0.0199058	0.038434	0.0377305	0.0226681	3.165712
2236	0	-15799.3	-15812.8	13.5269	0.124349	0.0943053	0.11062	0.0931209	0.110624	0.0868842	0.132544	0.0800143	0.116874	0.155634	0.0790808	0.0745474	0.0949471	0.0845156	0.104605	0.134252	0.130329	0.10575	0.128103	0.055619	0.0782852	0.0822844	0.170168	0.034166	0.0289304	0.0299367	0.0366089	0.0448641	0.0217581	0.0244797	0.0576817	0.0473126	0.0295755	0.0487015	0.0204597	0.0930158	0.013295	0.0309344	0.0148726	0.0386542	0.03923	0.0289772	0.0253091	3.136217
2237	1	-15801.6	-15814.3	12.7689	0.124992	0.111501	0.0887121	0.108629	0.125621	0.0585806	0.135803	0.0791103	0.105084	0.143183	0.0681012	0.0881395	0.0995535	0.0979548	0.114078	0.150086	0.123427	0.12815	0.114426	0.0707227	0.0883644	0.0790098	0.169468	0.0316988	0.0354785	0.0348022	0.0431785	0.0269266	0.0285408	0.0415282	0.0315967	0.0658217	0.0457787	0.0401414	0.03413	0.0389806	0.0371324	0.0471069	0.0581855	0.0118028	0.0528916	0.0260487	0.00755208	3.212018
2238	0	-15805	-15817.1	12.0757	0.137481	0.101785	0.0753319	0.125842	0.119515	0.089351	0.12124	0.0906152	0.0903887	0.185634	0.0774391	0.0690952	0.105131	0.080108	0.119985	0.13197	0.125132	0.111449	0.133814	0.087315	0.11136	0.0822844	0.16669	0.0303395	0.0259421	0.036969	0.0643094	0.0375455	0.0251664	0.0248391	0.0417767	0.0566334	0.0222005	0.0552766	0.0308367	0.0757614	0.0241463	0.0382106	0.023406	0.0386542	0.0363309	0.0201702	0.0338715	3.281342
2239	1	-15811.7	-15825.4	13.7451	0.12104	0.0789326	0.0915023	0.0905739	0.0918372	0.0670129	0.125909	0.0791103	0.101925	0.15492	0.0637026	0.0861977	0.100281	0.0905935	0.134848	0.123594	0.106687	0.108964	0.118863	0.0705015	0.0651925	0.0917025	0.177746	0.0371777	0.0395677	0.04874	0.0377949	0.0107819	0.0267221	0.0400047	0.040946	0.0738029	0.0615043	0.03284	0.0368102	0.0519948	0.0240015	0.0512931	0.0401181	0.0192809	0.0425865	0.0364863	0.0203102	3.1144
2240	0	-15800.1	-15813.5	13.3657	0.10404	0.0860061	0.0982412	0.110521	0.112433	0.077517	0.117058	0.0841402	0.105406	0.145859	0.0938551	0.0842894	0.107938	0.0826052	0.112508	0.11432	0.121536	0.117533	0.119317	0.0947379	0.0754475	0.0881474	0.161316	0.0411836	0.0374643	0.0382042	0.0484974	0.0387444	0.0307387	0.0219723	0.0511321	0.0398806	0.0300788	0.0437344	0.031729	0.0853416	0.0133592	0.03397	0.0136296	0.0456951	0.0358163	0.022723	0.0336707	3.152336
2241	1	-15805.6	-15817.2	11.6766	0.128836	0.111552	0.116241	0.0898628	0.112709	0.0688328	0.121437	0.0791103	0.0813384	0.168681	0.0695406	0.0861977	0.100281	0.0931135	0.134807	0.138369	0.149932	0.119599	0.115673	0.0832139	0.102103	0.0893253	0.175231	0.0354739	0.0395677	0.040816	0.0277542	0.0377889	0.021201	0.0387409	0.0316741	0.0940621	0.0325066	0.0329356	0.0252124	0.0411531	0.0357638	0.0499923	0.0661082	0.0169081	0.0487672	0.0277975	0.0410378	3.321248
2242	0	-15805.5	-15817.8	12.2998	0.145767	0.108556	0.116046	0.110521	0.0911161	0.0752494	0.152826	0.0688548	0.100972	0.153097	0.082667	0.0849397	0.10591	0.0867863	0.128561	0.125213	0.135855	0.108234	0.119641	0.073245	0.0732907	0.0861001	0.202314	0.0433199	0.0257221	0.0298117	0.0379653	0.0346228	0.0377559	0.0374994	0.0528049	0.032681	0.0323866	0.0545345	0.0318684	0.0762057	0.0201984	0.0346733	0.0153496	0.0368055	0.0278225	0.0276473	0.0334893	3.258925
2243	1	-15798.6	-15811.2	12.5747	0.135253	0.11853	0.102892	0.0981523	0.108143	0.0706619	0.130715	0.0793213	0.0979668	0.176023	0.0906408	0.0803613	0.0889295	0.0957554	0.124172	0.12715	0.117601	0.121203	0.107486	0.0663113	0.0979661	0.0825276	0.185143	0.0338944	0.0353982	0.0558336	0.0456773	0.024778	0.0193598	0.0177464	0.0380861	0.0873532	0.0407666	0.0467195	0.014703	0.0410263	0.0240575	0.0513819	0.0525608	0.0213407	0.0419002	0.0277975	0.00814953	3.231435
2244	0	-15802.2	-15815.6	13.4555	0.103714	0.0988136	0.0910132	0.102458	0.0998221	0.088795	0.106976	0.0741347	0.0982553	0.152818	0.0763138	0.0904907	0.0845988	0.0787163	0.126887	0.10795	0.116645	0.108234	0.118432	0.082354	0.0808308	0.0897161	0.15873	0.0243183	0.0411283	0.0351915	0.0521657	0.0327178	0.0318076	0.0316576	0.0603349	0.0465595	0.0361096	0.0464634	0.0374886	0.0844266	0.0259099	0.0365009	0.0423741	0.0279512	0.0604885	0.0227092	0.0303612	3.143362
2245	1	-15795.6	-15808.8	13.1403	0.13343	0.0904084	0.104246	0.103398	0.119489	0.0761851	0.108101	0.0863778	0.0987369	0.166824	0.0677668	0.088484	0.109522	0.0831883	0.100183	0.136044	0.12166	0.130144	0.117471	0.0761505	0.0928223	0.0832103	0.174946	0.0311016	0.041601	0.0510684	0.0245785	0.0336717	0.0169556	0.0251751	0.0417511	0.0629035	0.0416165	0.0289558	0.0178326	0.0434575	0.0262655	0.0574254	0.060268	0.0174885	0.0486912	0.0223539	0.0129308	3.174879
2246	0	-15809.2	-15822.2	13.052	0.138953	0.0876387	0.101657	0.108865	0.12572	0.0700757	0.137946	0.0781257	0.0942852	0.162173	0.0727195	0.0905736	0.0693246	0.0732607	0.126243	0.100934	0.130745	0.11796	0.123917	0.082354	0.0902051	0.0910494	0.174757	0.0380644	0.030912	0.0300562	0.0321833	0.0330821	0.0156008	0.0246709	0.0677929	0.0513167	0.026156	0.043817	0.0261263	0.0728362	0.012364	0.0405677	0.0227148	0.0391157	0.0684117	0.0246201	0.0338203	3.183712
2247	1	-15802.7	-15816.2	13.4512	0.119894	0.0929916	0.0895707	0.112301	0.105776	0.0781253	0.13551	0.0736002	0.112805	0.195361	0.0677668	0.100748	0.104793	0.0909015	0.103058	0.122458	0.113097	0.0865869	0.132948	0.0726053	0.100562	0.0902157	0.155404	0.0380327	0.0322628	0.0596058	0.0217685	0.0405219	0.0158098	0.0231083	0.0340123	0.0713585	0.0322767	0.0370212	0.0128716	0.0393411	0.0240902	0.0343291	0.054025	0.0236776	0.0404639	0.0207763	0.0313549	3.143787
2248	0	-15828.1	-15839.3	11.2668	0.117168	0.108298	0.116216	0.0830642	0.111743	0.0987256	0.132897	0.0709713	0.0793191	0.20117	0.0785928	0.0795655	0.0944063	0.0817992	0.1334	0.117466	0.147418	0.118324	0.135182	0.0864797	0.0846363	0.0647718	0.185141	0.0310338	0.0252893	0.0541909	0.0623385	0.0340527	0.0190489	0.0335342	0.0503286	0.0440057	0.0279044	0.0425133	0.0360001	0.120044	0.0273496	0.0249511	0.0244974	0.0336875	0.0681539	0.0260928	0.0504594	3.36223
2249	1	-15800	-15813.1	13.121	0.112958	0.0923941	0.0820266	0.129357	0.112136	0.0780996	0.113763	0.0772058	0.0991913	0.172439	0.0878454	0.0817002	0.0987088	0.101352	0.0929233	0.132503	0.099939	0.118974	0.13577	0.0808377	0.0751573	0.0795361	0.195296	0.0393077	0.04137	0.0458576	0.0304023	0.0294224	0.0233025	0.0258322	0.0350736	0.0759709	0.0389178	0.0401912	0.0177537	0.0396399	0.0318592	0.0533849	0.0527796	0.0312353	0.050688	0.0148773	0.00883156	3.176811
2250	0	-15808.7	-15821.4	12.6698	0.0990148	0.103861	0.112406	0.100544	0.119373	0.0823746	0.124079	0.0613324	0.0985328	0.145504	0.0828874	0.0728335	0.0821333	0.101176	0.116853	0.125084	0.123478	0.104377	0.129513	0.0957536	0.101787	0.0805419	0.162691	0.0466121	0.0226884	0.0217619	0.054545	0.0352475	0.0375957	0.0179486	0.0765636	0.0516521	0.0320884	0.0257731	0.035905	0.095031	0.0234141	0.0525021	0.029634	0.0428354	0.0369754	0.0288406	0.0281786	3.221925
2251	1	-15804.7	-15816.8	12.0906	0.114164	0.115973	0.0959597	0.0961483	0.123356	0.0936287	0.145074	0.0724054	0.0876843	0.185239	0.0931651	0.0799292	0.101677	0.105269	0.0829089	0.129691	0.123796	0.125604	0.115231	0.0643649	0.089967	0.0781439	0.162078	0.0359626	0.0534611	0.0549427	0.0412096	0.0373919	0.0280664	0.0291128	0.0364752	0.0658495	0.0406964	0.0374151	0.0246331	0.0508638	0.031195	0.0495766	0.0740367	0.0202233	0.0393219	0.0345101	0.0134467	3.279849
2252	0	-15806	-15818.2	12.2079	0.132133	0.083267	0.0774119	0.0928703	0.117468	0.0797227	0.147772	0.0785177	0.0913	0.171169	0.0795567	0.0818112	0.0922433	0.102125	0.129903	0.135176	0.139898	0.0933758	0.140752	0.0755002	0.102967	0.103317	0.160588	0.0402	0.029952	0.0278454	0.0395301	0.0399044	0.0233216	0.0221131	0.061899	0.0436529	0.0221667	0.0618137	0.036981	0.0838886	0.0160563	0.059961	0.0243433	0.0276258	0.0467706	0.0196072	0.0316409	3.268118
2253	1	-15802.8	-15815.8	13.0026	0.128266	0.107103	0.106717	0.0991396	0.118356	0.0858357	0.126122	0.0809624	0.0934469	0.147096	0.0917922	0.094005	0.094952	0.0742621	0.109928	0.114493	0.124854	0.124889	0.0964027	0.0896515	0.110133	0.102023	0.166722	0.0427033	0.0339242	0.0532266	0.0302456	0.020542	0.028951	0.0283235	0.0262162	0.0778711	0.0376802	0.0296953	0.0179904	0.0347024	0.0216072	0.0413339	0.0411256	0.0321612	0.0364124	0.0367884	0.029995	3.188648
2254	0	-15798.2	-15811.2	13.0527	0.129966	0.0847584	0.098427	0.108792	0.11811	0.0884421	0.118902	0.0609478	0.104184	0.157891	0.0800926	0.0941652	0.0919116	0.0862422	0.108623	0.13074	0.11875	0.0963426	0.104424	0.0816249	0.0932196	0.103562	0.180513	0.0283467	0.027225	0.0328006	0.0613397	0.0310939	0.0276386	0.030408	0.0592574	0.0376266	0.0339073	0.0355408	0.034214	0.0732689	0.0116869	0.0350013	0.0223047	0.0435077	0.0430662	0.0315275	0.0432454	3.183638
2255	1	-15799	-15812.3	13.2333	0.128494	0.106277	0.0887035	0.0996675	0.103924	0.0725809	0.126122	0.0720247	0.100246	0.147096	0.0801062	0.07446	0.094105	0.097214	0.125339	0.120285	0.132423	0.129422	0.105486	0.0749746	0.102018	0.076251	0.163749	0.022423	0.0247243	0.0509113	0.0267871	0.0343913	0.0217333	0.0329408	0.0332111	0.0782178	0.0468805	0.0323666	0.0319097	0.0553128	0.0219374	0.0395481	0.0519553	0.0443007	0.0435665	0.0313622	0.0201267	3.165575
2256	0	-15804	-15817	12.9472	0.130394	0.088909	0.0884889	0.114268	0.116317	0.0884421	0.139631	0.0774992	0.0887306	0.202739	0.0753703	0.0710305	0.103724	0.0777585	0.09677	0.140657	0.112665	0.111911	0.136951	0.0816249	0.0835823	0.0677873	0.161205	0.0435062	0.0104742	0.0328006	0.0618621	0.0364622	0.0358716	0.0230611	0.0538048	0.0449606	0.0304888	0.0424784	0.0251966	0.085317	0.0212565	0.0351101	0.0113351	0.0484789	0.0436446	0.02131	0.0303135	3.194188
2257	1	-15795.5	-15808.1	12.5795	0.124444	0.104544	0.0949374	0.100721	0.12793	0.0859615	0.132408	0.0762745	0.10268	0.174843	0.0677433	0.0828742	0.0981694	0.0867114	0.114252	0.123306	0.129214	0.119183	0.130678	0.0898397	0.106371	0.0908636	0.177205	0.0269824	0.0315923	0.0553311	0.0286412	0.0309342	0.0197673	0.0290271	0.027099	0.0636815	0.0468805	0.0252866	0.016496	0.0407062	0.0226836	0.0568792	0.0575546	0.0291636	0.0317551	0.0282153	0.0211233	3.230954
2258	0	-15805.8	-15818.5	12.6902	0.113727	0.101493	0.101548	0.114038	0.1112	0.0645683	0.109267	0.0821646	0.0969554	0.165024	0.0904363	0.0931264	0.0991525	0.100303	0.113508	0.131319	0.135253	0.121393	0.105342	0.0816249	0.11119	0.0901654	0.148373	0.0349965	0.0215238	0.0439034	0.0373425	0.0325489	0.0269204	0.0103881	0.0524869	0.0526952	0.0413117	0.0430591	0.0380993	0.0812043	0.0174257	0.0480254	0.0292257	0.0245113	0.0575441	0.0135065	0.0320004	3.219891
2259	1	-15808.5	-15822.2	13.6851	0.10822	0.101335	0.096485	0.0933587	0.121294	0.0907084	0.115018	0.0762745	0.111785	0.158185	0.0734999	0.0988784	0.116461	0.0885899	0.090699	0.117846	0.131178	0.108068	0.103771	0.0668694	0.0854459	0.118036	0.154196	0.0334739	0.031477	0.040963	0.0257429	0.0151075	0.0183752	0.0218063	0.033864	0.0783345	0.0430394	0.0468184	0.0231726	0.0369379	0.0235372	0.0471271	0.0687258	0.018097	0.0279322	0.0305512	0.0291166	3.120402
2260	0	-15808	-15821.4	13.4678	0.12021	0.0997736	0.0872615	0.0961143	0.106928	0.0876213	0.119073	0.0776477	0.0969554	0.159203	0.0637823	0.0988504	0.0890187	0.104562	0.112375	0.12194	0.120606	0.0997484	0.139966	0.0762224	0.0697941	0.114312	0.164616	0.0310374	0.027148	0.0255617	0.0444844	0.0279085	0.0198381	0.0271876	0.0515681	0.041073	0.021122	0.0467595	0.043551	0.0713886	0.0259046	0.0374095	0.0250547	0.0365636	0.0675623	0.016706	0.0277147	3.142124
2261	1	-15806.1	-15818.6	12.5141	0.113994	0.109283	0.121771	0.101571	0.114912	0.0845618	0.124493	0.0759867	0.10146	0.182263	0.0939546	0.0805288	0.0791097	0.107005	0.123832	0.113813	0.142115	0.107164	0.111158	0.078183	0.070403	0.099272	0.15085	0.0263374	0.0490604	0.0476717	0.0488399	0.0196512	0.0214192	0.0373191	0.0346585	0.0724739	0.0385068	0.031014	0.0233525	0.035807	0.0281637	0.0384055	0.0594512	0.0248168	0.0610086	0.0370714	0.0147803	3.237495
2262	0	-15803.8	-15816.5	12.6811	0.10728	0.0915803	0.101544	0.0979738	0.126862	0.0930709	0.137784	0.0755835	0.0926864	0.15824	0.0688201	0.0988504	0.105098	0.10278	0.118203	0.11149	0.145316	0.112456	0.140272	0.0627142	0.0860389	0.0864992	0.179983	0.0270856	0.0197813	0.0295751	0.0541055	0.0385402	0.0138071	0.023465	0.04861	0.0549558	0.0210171	0.0578969	0.0375296	0.0711356	0.0136883	0.0442628	0.0155188	0.0416786	0.0421346	0.0187845	0.0460951	3.220794
2263	1	-15804.3	-15816.6	12.3548	0.142658	0.0907634	0.105068	0.123684	0.133308	0.0797311	0.127374	0.0879189	0.0957453	0.142134	0.0765055	0.101095	0.100525	0.0897287	0.111074	0.135573	0.145504	0.10104	0.124472	0.0856079	0.0795972	0.0759682	0.17198	0.0288749	0.0332894	0.0483012	0.0257595	0.0126408	0.0230239	0.0466629	0.0431728	0.0629058	0.0329172	0.028583	0.0318052	0.0497686	0.0181571	0.0424574	0.0567793	0.0346865	0.0513361	0.0308509	0.0244035	3.253431
2264	0	-15807	-15819.8	12.7858	0.116835	0.0883317	0.0984144	0.1027	0.135021	0.0721547	0.134356	0.0868764	0.107677	0.175847	0.0804803	0.0972778	0.0862314	0.0996828	0.134928	0.112044	0.1287	0.114605	0.115612	0.0761738	0.0973664	0.089101	0.156025	0.0185348	0.023788	0.0273137	0.0379098	0.0325441	0.0293585	0.0121421	0.0515681	0.0563788	0.0109991	0.0478349	0.0302435	0.0850532	0.0157678	0.0534507	0.0124572	0.0480725	0.0548753	0.0298359	0.0257646	3.210332
2265	1	-15797.3	-15809.2	11.9825	0.139195	0.130373	0.0903166	0.115055	0.117003	0.0743056	0.123111	0.0912085	0.104608	0.176425	0.0830953	0.0857272	0.110083	0.109854	0.110603	0.137649	0.138399	0.10826	0.102701	0.0844098	0.100054	0.0861792	0.168822	0.0266674	0.0406483	0.0482585	0.0246302	0.0217686	0.0301437	0.0297931	0.0277304	0.058906	0.0441917	0.0338585	0.0221498	0.0535881	0.0229673	0.0445322	0.0491718	0.0263732	0.0418275	0.0300972	0.0259169	3.290656
2266	0	-15806.9	-15820.4	13.5314	0.139399	0.0941467	0.0885214	0.100844	0.0912117	0.0631532	0.116546	0.06747	0.0844134	0.157093	0.0906919	0.0742779	0.0912407	0.109986	0.0998014	0.129152	0.11132	0.118606	0.119574	0.072946	0.0942397	0.0923	0.17099	0.0349564	0.023788	0.0206298	0.0713343	0.0344178	0.0293585	0.0190835	0.0401898	0.053681	0.0223957	0.0578247	0.0301206	0.0749968	0.0171942	0.0393857	0.0325757	0.0507935	0.0445447	0.0385623	0.0220045	3.135763
2267	1	-15814.7	-15826.9	12.2776	0.112506	0.0996633	0.0938391	0.124153	0.136393	0.0693706	0.117286	0.102805	0.103699	0.148964	0.0772507	0.0598098	0.088388	0.0835902	0.111412	0.105249	0.138438	0.109478	0.145566	0.0816701	0.105819	0.0792807	0.1418	0.0334145	0.0357669	0.0492324	0.0323618	0.0202828	0.0349618	0.0349889	0.02277	0.105521	0.0441917	0.0383349	0.0195504	0.0507139	0.0249967	0.0548913	0.079506	0.0268216	0.0577598	0.0291992	0.0294484	3.261145
2268	0	-15809.7	-15822.4	12.7336	0.119061	0.104545	0.115753	0.103576	0.126343	0.0859062	0.117539	0.0813222	0.0941223	0.165118	0.106144	0.0595068	0.0977204	0.0961883	0.119877	0.119566	0.116126	0.118606	0.112772	0.0731668	0.0746022	0.0803006	0.157497	0.0274572	0.0249671	0.0310353	0.0726695	0.0330431	0.0159345	0.0352042	0.0501705	0.0627164	0.0289416	0.0667129	0.0222102	0.0938375	0.0172031	0.0445872	0.0144155	0.0398297	0.0408551	0.0322537	0.0161471	3.215549
2269	1	-15808.7	-15821.1	12.3269	0.102622	0.101158	0.0940684	0.13015	0.102697	0.0716886	0.138486	0.0894194	0.0963607	0.15345	0.0772507	0.0745071	0.118516	0.0970398	0.121467	0.114989	0.133102	0.098283	0.103031	0.0832834	0.0896033	0.103545	0.159281	0.0485492	0.0577419	0.0546886	0.0323618	0.0399425	0.0321448	0.0230577	0.0435996	0.0984209	0.0374473	0.0304993	0.0199738	0.0523465	0.0267234	0.05179	0.0420699	0.0193187	0.0447532	0.0235035	0.0232898	3.256221
2270	0	-15802.6	-15814.5	11.9773	0.127769	0.106538	0.10046	0.0850279	0.138746	0.0797368	0.133522	0.0983093	0.111411	0.175512	0.0845242	0.105316	0.09014	0.0926026	0.0987694	0.130932	0.135973	0.106159	0.138971	0.0731668	0.0849913	0.0776776	0.155873	0.0395608	0.0299077	0.0246915	0.0426549	0.0397355	0.0286503	0.0161957	0.0536428	0.0502868	0.0313732	0.0567884	0.0380123	0.0750715	0.019261	0.036264	0.0301522	0.0389886	0.0538148	0.0189044	0.0350907	3.291175
