Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
2958	0	-431.925	-419.129	-12.7956	546132.4	9.998613	0.998281	0.99956	1.00044	1.00172	3.499471
2959	1	-433.954	-416.097	-17.857	577600.6	9.187561	0.998328	0.999572	1.00043	1.00167	4.073096
2960	0	-442.222	-426.001	-16.2219	401678.2	8.019192	0.997995	0.999487	1.00051	1.00201	3.932073
2961	1	-426.689	-412.068	-14.6207	711396.3	10.38561	0.998493	0.999615	1.00038	1.00151	3.658016
2962	0	-440.027	-421.102	-18.9253	439412.3	7.837184	0.998083	0.99951	1.00049	1.00192	4.276308
2963	1	-430.078	-415.171	-14.9065	738935.8	8.370733	0.998522	0.999622	1.00038	1.00148	3.770533
2964	0	-432.525	-421.916	-10.6084	13945.69	11.34798	0.989257	0.99723	1.00273	1.01078	3.234975
2965	1	-435.181	-419.791	-15.3904	948146.4	8.648576	0.998695	0.999666	1.00033	1.00131	3.823518
2966	0	-428.781	-418.893	-9.88854	434988.4	11.27749	0.998073	0.999507	1.00049	1.00193	3.174379
2967	1	-424.793	-416.935	-7.85829	732345.5	10.86275	0.998515	0.99962	1.00038	1.00149	3.002485
2968	0	-429.428	-414.51	-14.9184	963191.1	9.931877	0.998705	0.999669	1.00033	1.0013	3.715819
2969	1	-438.571	-421.164	-17.407	90286.3	6.872458	0.995773	0.998916	1.00108	1.00423	4.052993
2970	0	-445.236	-428.243	-16.9932	461611.7	6.185824	0.99813	0.999522	1.00048	1.00187	3.896632
2971	1	-424.116	-411.046	-13.0697	790882.1	9.386293	0.998571	0.999635	1.00036	1.00143	3.547836
2972	0	-444.992	-424.327	-20.6642	306368.9	5.504666	0.997704	0.999413	1.00059	1.0023	4.371068
2973	1	-434.426	-420.15	-14.276	742272.9	8.579792	0.998525	0.999623	1.00038	1.00148	3.695178
2974	0	-436.561	-426.645	-9.91599	695745.1	11.25013	0.998477	0.99961	1.00039	1.00152	3.1779
2975	1	-441.266	-425.728	-15.5373	880619.5	7.343877	0.998646	0.999654	1.00035	1.00135	3.823518
2976	0	-419.922	-412.664	-7.25774	116927.4	10.8141	0.996285	0.999048	1.00095	1.00372	2.947661
2977	1	-426.599	-415.046	-11.5535	750075.8	8.661985	0.998533	0.999625	1.00037	1.00147	3.380237
2978	0	-427.338	-419.522	-7.81569	756288.1	10.89461	0.998539	0.999626	1.00037	1.00146	2.99808
2979	1	-431.318	-416.19	-15.128	84642.54	8.042325	0.995634	0.998881	1.00111	1.00437	3.79598
2980	0	-427.919	-420.71	-7.20904	748768	11.19685	0.998531	0.999624	1.00037	1.00147	2.938222
2981	1	-430.314	-415.91	-14.4042	173497.6	9.223124	0.99695	0.999219	1.00078	1.00305	3.696077
2982	0	-423.466	-413.225	-10.2412	959815	13.02757	0.998703	0.999668	1.00033	1.0013	3.11357
2983	1	-437.013	-425.403	-11.6099	474788	9.706793	0.998156	0.999528	1.00047	1.00185	3.387846
2984	0	-427.639	-419.029	-8.60932	955232.1	10.94816	0.9987	0.999668	1.00033	1.0013	3.069707
2985	1	-429.453	-419.735	-9.71764	774667.5	9.440426	0.998556	0.999631	1.00037	1.00144	3.191369
2986	0	-439.357	-423.893	-15.4642	266444.7	11.12602	0.997539	0.99937	1.00063	1.00246	3.681343
2987	1	-435.034	-416.669	-18.3651	335864	8.844931	0.997808	0.999439	1.00056	1.00219	4.154277
2988	0	-427.129	-411.561	-15.5679	386756.9	6.822466	0.997957	0.999477	1.00052	1.00204	3.779278
2989	1	-439.162	-415.669	-23.4931	439166	4.951241	0.998083	0.999509	1.00049	1.00192	4.747134
2990	0	-441.416	-420.95	-20.4658	176294.4	5.670208	0.996974	0.999225	1.00077	1.00303	4.375064
2991	1	-433.509	-413.052	-20.457	394441.6	5.940287	0.997977	0.999482	1.00052	1.00202	4.424069
2992	0	-445.981	-429.607	-16.3748	81775.8	8.894346	0.995559	0.998861	1.00113	1.00445	3.926987
2993	1	-431.801	-416.408	-15.3936	251756.4	10.48946	0.997468	0.999352	1.00065	1.00253	3.724813
2994	0	-431.53	-421.415	-10.1147	944242.2	8.422134	0.998692	0.999666	1.00033	1.00131	3.201338
2995	1	-430.498	-416.854	-13.6445	198428.1	8.233223	0.997148	0.99927	1.00073	1.00285	3.617177
2996	0	-437.044	-421.714	-15.3298	688813.6	10.62161	0.998469	0.999608	1.00039	1.00153	3.708867
2997	1	-438.541	-425.395	-13.1465	965823.4	10.37361	0.998707	0.999669	1.00033	1.00129	3.516696
2998	0	-431.737	-422.544	-9.19303	647673.8	9.300465	0.998421	0.999596	1.0004	1.00158	3.133
2999	1	-445.31	-426.794	-18.5165	168429.4	8.643668	0.996904	0.999207	1.00079	1.0031	4.185299
3000	0	-438.013	-422.912	-15.1009	527128.6	9.098793	0.99825	0.999552	1.00045	1.00175	3.776669
3001	1	-435.691	-417.301	-18.3898	733500.9	8.558479	0.998516	0.999621	1.00038	1.00148	4.175953
3002	0	-425.502	-415.486	-10.0157	486881.6	10.19871	0.998179	0.999534	1.00046	1.00182	3.218431
3003	1	-440.571	-422.837	-17.7349	7237.789	6.22579	0.985099	0.996144	1.00378	1.01498	4.023606
3004	0	-430.618	-415.664	-14.9537	196396.7	6.866022	0.997133	0.999266	1.00073	1.00287	3.695169
3005	1	-435.024	-418.044	-16.9796	561467	7.717967	0.998304	0.999566	1.00043	1.0017	4.027802
3006	0	-429.458	-415.464	-13.9941	395264.1	8.181349	0.997979	0.999483	1.00052	1.00202	3.65862
3007	1	-434.993	-422.659	-12.3341	713570.8	10.72593	0.998496	0.999615	1.00038	1.00151	3.421627
3008	0	-423.112	-414.031	-9.08101	976586.8	9.183837	0.998714	0.999671	1.00033	1.00129	3.117785
3009	1	-429.53	-417.139	-12.3915	775608.7	7.049619	0.998557	0.999631	1.00037	1.00144	3.353803
3010	0	-432.512	-414.384	-18.1285	765066.1	11.29296	0.998547	0.999628	1.00037	1.00145	3.903418
3011	1	-442.236	-425.911	-16.325	821592.7	8.141964	0.998598	0.999641	1.00036	1.0014	3.944003
3012	0	-428.706	-415.123	-13.5835	219246.8	8.106413	0.997287	0.999305	1.00069	1.00272	3.606175
3013	1	-444.758	-420.366	-24.3923	659675.7	6.528978	0.998435	0.9996	1.0004	1.00157	5.087489
3014	0	-426.491	-415.739	-10.7525	351048.8	11.38492	0.997855	0.999451	1.00055	1.00215	3.245907
3015	1	-435.854	-411.239	-24.6148	926583.3	6.547501	0.99868	0.999662	1.00034	1.00132	5.120789
3016	0	-421.055	-414.42	-6.63444	617419.6	14.90594	0.998383	0.999586	1.00041	1.00162	2.752233
3017	1	-435.156	-423.155	-12.0006	392913	11.75276	0.997973	0.999481	1.00052	1.00203	3.333536
3018	0	-444.185	-428.711	-15.4746	101192.1	9.183468	0.996007	0.998977	1.00102	1.004	3.813975
3019	1	-440.2	-428.499	-11.7011	475040.3	8.123742	0.998156	0.999528	1.00047	1.00184	3.375017
3020	0	-441.601	-422.856	-18.7452	414641.2	8.989298	0.998027	0.999495	1.0005	1.00197	4.186059
3021	1	-437.515	-424.586	-12.9289	630078.2	8.555083	0.998399	0.999591	1.00041	1.0016	3.537843
3022	0	-430.05	-418.999	-11.0507	840412.3	9.872132	0.998614	0.999646	1.00035	1.00139	3.327567
3023	1	-432.873	-416.7	-16.1728	69284.01	8.65616	0.995175	0.998762	1.00123	1.00483	3.913719
3024	0	-434.714	-418.547	-16.1671	956467.6	7.290227	0.998701	0.999668	1.00033	1.0013	3.906324
3025	1	-436.856	-421.038	-15.8179	977797.2	8.834715	0.998715	0.999671	1.00033	1.00129	3.866679
3026	0	-444.052	-424.551	-19.5013	892380.2	8.075212	0.998655	0.999656	1.00034	1.00135	4.337955
3027	1	-443.071	-428.172	-14.8986	292933.3	8.444501	0.997652	0.999399	1.0006	1.00235	3.769196
3028	0	-444.745	-426.234	-18.5107	597544.7	8.06782	0.998356	0.99958	1.00042	1.00164	4.21558
3029	1	-432.961	-411.747	-21.2142	19058.73	6.260535	0.990808	0.997633	1.00234	1.00922	4.58526
3030	0	-446.719	-423.414	-23.3055	574160.8	7.008234	0.998323	0.999571	1.00043	1.00168	4.904372
3031	1	-447.944	-424.284	-23.6598	355892.2	5.877357	0.99787	0.999455	1.00054	1.00213	4.958727
3032	0	-443.51	-425.98	-17.5303	837969.4	7.850823	0.998612	0.999645	1.00035	1.00139	4.098148
3033	1	-439.449	-422.945	-16.5042	156474.7	7.45104	0.996788	0.999177	1.00082	1.00322	3.959571
3034	0	-446.487	-424.939	-21.5477	914912.3	5.850734	0.998671	0.99966	1.00034	1.00133	4.595594
3035	1	-432.732	-422.022	-10.7092	206122.1	9.624181	0.997202	0.999284	1.00071	1.0028	3.295748
3036	0	-434.304	-419.785	-14.5191	793338.8	6.707961	0.998573	0.999635	1.00036	1.00143	3.607583
3037	1	-424.412	-413.551	-10.8615	762043.1	10.63186	0.998544	0.999628	1.00037	1.00146	3.287824
3038	0	-429.854	-416.269	-13.5846	518457.9	8.375897	0.998235	0.999549	1.00045	1.00177	3.612695
3039	1	-430.564	-418	-12.5642	826275.6	7.575943	0.998602	0.999642	1.00036	1.0014	3.443348
3040	0	-440.03	-423.149	-16.8818	239356.7	10.31675	0.997403	0.999335	1.00066	1.0026	3.88166
3041	1	-433.484	-420.422	-13.0623	860377.5	9.477974	0.99863	0.99965	1.00035	1.00137	3.544643
3042	0	-433.522	-420.693	-12.8287	617704.2	9.828882	0.998383	0.999586	1.00041	1.00162	3.509248
3043	1	-430.536	-421.702	-8.83468	237928.4	10.537	0.997395	0.999333	1.00066	1.00261	3.098798
3044	0	-439.366	-424.18	-15.1861	718140.6	7.430247	0.9985	0.999616	1.00038	1.0015	3.781408
3045	1	-423.679	-414.054	-9.62489	533383.5	12.41712	0.99826	0.999555	1.00044	1.00174	3.099292
3046	0	-434.35	-422.845	-11.5052	877442.6	12.15695	0.998643	0.999653	1.00035	1.00136	3.267092
3047	1	-432.396	-419.312	-13.0839	725886.1	11.97021	0.998508	0.999619	1.00038	1.00149	3.410385
3048	0	-434.142	-421.543	-12.5992	462314.5	12.28177	0.998131	0.999522	1.00048	1.00187	3.348378
3049	1	-433.147	-421.584	-11.5628	323240.2	9.56648	0.997765	0.999428	1.00057	1.00224	3.385315
3050	0	-436.916	-421.758	-15.1576	449618	10.55602	0.998105	0.999515	1.00048	1.0019	3.697475
3051	1	-430.164	-420.73	-9.43329	52838.13	10.1533	0.994476	0.998582	1.00141	1.00554	3.161857
3052	0	-435.692	-420.416	-15.2767	155335.7	8.730499	0.996777	0.999174	1.00082	1.00323	3.808379
3053	1	-435.643	-419.63	-16.0137	889458.3	9.210938	0.998653	0.999655	1.00034	1.00135	3.871242
3054	0	-454.691	-432.884	-21.8067	548359.6	5.173654	0.998284	0.999561	1.00044	1.00172	4.488782
3055	1	-437.099	-417.551	-19.5479	784484.4	5.767727	0.998565	0.999633	1.00037	1.00144	4.236122
3056	0	-445.492	-421.569	-23.9224	489104.1	6.498768	0.998183	0.999535	1.00046	1.00182	5.01621
3057	1	-439.96	-418.611	-21.3487	25105.36	7.484686	0.991989	0.99794	1.00204	1.00803	4.607994
3058	0	-425.273	-410.477	-14.7962	877671.5	7.482783	0.998644	0.999653	1.00035	1.00136	3.732416
3059	1	-435.959	-423.241	-12.7177	567140.7	12.3237	0.998313	0.999568	1.00043	1.00169	3.355041
3060	0	-436.978	-423.648	-13.3295	242322.6	10.24406	0.997419	0.999339	1.00066	1.00258	3.541083
3061	1	-436.81	-421.898	-14.9115	519928	10.93522	0.998238	0.999549	1.00045	1.00176	3.646326
3062	0	-438.717	-418.569	-20.1482	59299.51	12.23168	0.994785	0.998662	1.00133	1.00522	3.969046
3063	1	-433.131	-417.072	-16.0588	202045.7	8.745262	0.997174	0.999276	1.00072	1.00283	3.89742
3064	0	-436.671	-415.458	-21.2129	570381.6	5.020721	0.998317	0.99957	1.00043	1.00168	4.316106
3065	1	-436.631	-424.346	-12.2844	853263.4	9.622471	0.998624	0.999648	1.00035	1.00138	3.459454
3066	0	-451.59	-429.573	-22.0165	889960.4	5.645752	0.998653	0.999656	1.00034	1.00135	4.64428
3067	1	-433.799	-424.108	-9.69142	588778	9.259747	0.998344	0.999576	1.00042	1.00166	3.185843
3068	0	-432.951	-423.409	-9.5411	765052.4	9.829573	0.998547	0.999628	1.00037	1.00145	3.17476
3069	1	-429.742	-417.909	-11.8329	985141.9	10.79221	0.99872	0.999673	1.00033	1.00128	3.371783
3070	0	-434.321	-422.15	-12.1712	353610	7.023667	0.997863	0.999453	1.00055	1.00214	3.318242
3071	1	-439.028	-419.826	-19.2022	289613.7	6.93714	0.997639	0.999396	1.0006	1.00236	4.316687
3072	0	-436.856	-416.459	-20.397	622710.3	6.696484	0.99839	0.999588	1.00041	1.00161	4.483433
3073	1	-430.907	-417.811	-13.0959	8388.803	8.994538	0.986156	0.996421	1.00351	1.01391	3.55757
3074	0	-431.944	-417.853	-14.0916	975082.4	7.917499	0.998713	0.999671	1.00033	1.00129	3.662887
3075	1	-436.419	-423.35	-13.0694	859424.2	7.942377	0.998629	0.999649	1.00035	1.00137	3.535123
3076	0	-423.416	-414.912	-8.50377	220528.5	8.813121	0.997295	0.999307	1.00069	1.00271	3.037564
3077	1	-439.542	-427.789	-11.7534	904913.1	11.16739	0.998664	0.999658	1.00034	1.00134	3.345648
3078	0	-429.257	-419.457	-9.8007	101010.6	11.1821	0.996003	0.998976	1.00102	1.004	3.170241
3079	1	-437.822	-420.134	-17.6878	89084.84	6.589535	0.995744	0.998909	1.00108	1.00426	4.067683
3080	0	-432.233	-419.126	-13.1067	774188.7	11.57619	0.998556	0.999631	1.00037	1.00145	3.439833
3081	1	-436.511	-423.81	-12.7002	347021.2	10.80956	0.997843	0.999448	1.00055	1.00216	3.45119
3082	0	-423.041	-413.629	-9.41192	339522.1	9.499488	0.997819	0.999442	1.00056	1.00218	3.159767
3083	1	-445.035	-425.098	-19.9372	467296.6	6.592754	0.998141	0.999524	1.00047	1.00186	4.40923
3084	0	-428.984	-415.14	-13.8442	259656.9	13.0364	0.997507	0.999362	1.00064	1.0025	3.389422
3085	1	-423.879	-414.468	-9.41104	525796.3	10.47995	0.998248	0.999552	1.00045	1.00175	3.154658
3086	0	-439.443	-423.592	-15.8513	650703.4	7.007053	0.998425	0.999597	1.0004	1.00158	3.840625
3087	1	-425.219	-418.017	-7.20177	462016.2	12.91597	0.998131	0.999522	1.00048	1.00187	2.884894
3088	0	-429.97	-423.588	-6.38211	873042.6	10.10636	0.99864	0.999652	1.00035	1.00136	2.860434
3089	1	-430.083	-415.521	-14.5615	739528.1	8.708904	0.998522	0.999622	1.00038	1.00148	3.726811
3090	0	-433.334	-419.626	-13.7087	121453.3	7.31276	0.996355	0.999066	1.00093	1.00365	3.571421
3091	1	-435.728	-419.341	-16.3868	665127.3	6.565627	0.998442	0.999601	1.0004	1.00156	3.866805
3092	0	-438.636	-423.59	-15.0461	983187.6	5.959206	0.998718	0.999672	1.00033	1.00128	3.518999
3093	1	-437.112	-417.828	-19.2848	988400.2	6.32988	0.998722	0.999673	1.00033	1.00128	4.28546
3094	0	-432.976	-414.566	-18.4105	113800.7	6.612784	0.996235	0.999035	1.00096	1.00377	4.179545
3095	1	-433.332	-414.644	-18.6878	599099	8.122305	0.998358	0.99958	1.00042	1.00164	4.235119
3096	0	-426.703	-416.106	-10.5976	838925.8	9.189518	0.998613	0.999645	1.00035	1.00139	3.282985
3097	1	-431.161	-418.457	-12.704	60553.77	10.24318	0.994839	0.998676	1.00131	1.00517	3.480056
3098	0	-435.077	-419.131	-15.9465	371086.6	10.14137	0.997914	0.999466	1.00053	1.00209	3.804224
3099	1	-427.589	-418.606	-8.98249	831793.3	11.59582	0.998607	0.999644	1.00036	1.00139	3.082826
3100	0	-444.402	-430.364	-14.0382	856675.6	6.705633	0.998627	0.999649	1.00035	1.00137	3.535481
3101	1	-435.177	-417.316	-17.8612	970791.9	7.135304	0.99871	0.99967	1.00033	1.00129	4.133571
3102	0	-434.622	-421.118	-13.5048	368651.4	13.12186	0.997907	0.999465	1.00053	1.00209	3.356606
3103	1	-434.568	-420.346	-14.2222	156127.7	8.439202	0.996785	0.999177	1.00082	1.00322	3.689088
3104	0	-426.131	-419.581	-6.55023	533921.5	14.14935	0.998261	0.999555	1.00044	1.00174	2.782652
3105	1	-433.923	-415.382	-18.5412	687959.9	6.240695	0.998468	0.999608	1.00039	1.00153	4.155361
3106	0	-433.353	-428.743	-4.60984	293701.1	12.40984	0.997656	0.9994	1.0006	1.00235	2.695549
3107	1	-424.533	-411.183	-13.3494	318909.2	11.65854	0.99775	0.999424	1.00057	1.00225	3.455003
3108	0	-435.459	-416.405	-19.055	359091.4	7.306716	0.99788	0.999457	1.00054	1.00212	4.302495
3109	1	-432.36	-418.774	-13.5859	781859	11.09055	0.998563	0.999632	1.00037	1.00144	3.514902
3110	0	-423.592	-420.832	-2.75967	572909.5	10.675	0.998321	0.999571	1.00043	1.00168	2.52729
3111	1	-442.671	-422.709	-19.9615	636432.1	6.706002	0.998407	0.999593	1.00041	1.00159	4.418836
3112	0	-432.404	-419.691	-12.712	460684.4	9.21116	0.998128	0.999521	1.00048	1.00187	3.512786
3113	1	-432.751	-417.46	-15.2917	290621.4	6.002989	0.997643	0.999397	1.0006	1.00236	3.573027
3114	0	-434.734	-415.953	-18.7806	717995.4	6.171841	0.9985	0.999616	1.00038	1.0015	4.183426
3115	1	-440.981	-425.622	-15.3588	97029.88	7.712407	0.995922	0.998955	1.00104	1.00408	3.817615
3116	0	-439.382	-425.051	-14.3313	456670.6	8.192305	0.99812	0.999519	1.00048	1.00188	3.700007
3117	1	-431.234	-420.501	-10.7327	661741.4	10.20428	0.998438	0.9996	1.0004	1.00156	3.288596
3118	0	-445.495	-424.054	-21.4405	141859.8	5.338023	0.996627	0.999136	1.00086	1.00338	4.469152
3119	1	-432.582	-422.193	-10.3885	655803	8.790168	0.998431	0.999599	1.0004	1.00157	3.250645
3120	0	-437.008	-425.836	-11.1724	918957.5	9.020348	0.998674	0.999661	1.00034	1.00133	3.344054
3121	1	-426.759	-414.276	-12.4838	288659.5	8.16897	0.997635	0.999395	1.0006	1.00237	3.473458
3122	0	-434.091	-418.451	-15.6405	581454	7.291636	0.998334	0.999574	1.00043	1.00167	3.834188
3123	1	-428.998	-418.091	-10.9067	318202.2	8.738177	0.997748	0.999424	1.00057	1.00225	3.308067
3124	0	-434.467	-418.915	-15.5519	195364.5	8.217911	0.997126	0.999264	1.00073	1.00288	3.848915
3125	1	-431.928	-418.081	-13.8471	708271	12.85502	0.99849	0.999614	1.00039	1.00151	3.404325
3126	0	-438.08	-421.606	-16.4735	562594	6.677381	0.998306	0.999567	1.00043	1.0017	3.895127
3127	1	-432.483	-419.69	-12.7928	818414.4	6.27694	0.998595	0.999641	1.00036	1.00141	3.24486
3128	0	-431.492	-417.859	-13.6333	812294.1	9.117464	0.99859	0.999639	1.00036	1.00141	3.614973
3129	1	-435.735	-417.532	-18.2031	165462.7	8.146353	0.996877	0.9992	1.0008	1.00313	4.174504
3130	0	-424.296	-412.955	-11.3411	130889.6	10.11845	0.996489	0.9991	1.0009	1.00352	3.350772
3131	1	-437.388	-420.274	-17.1138	19845.75	6.13359	0.990992	0.997681	1.00229	1.00904	3.905565
3132	0	-428.477	-414.708	-13.7692	768545.1	6.082809	0.99855	0.999629	1.00037	1.00145	3.344895
3133	1	-429.826	-415.49	-14.3365	876765.9	8.661999	0.998643	0.999653	1.00035	1.00136	3.701521
3134	0	-435.997	-425.215	-10.7821	923758.6	12.00027	0.998678	0.999662	1.00034	1.00132	3.216427
3135	1	-432.685	-418.468	-14.2167	464596.9	8.361121	0.998136	0.999523	1.00048	1.00187	3.688056
3136	0	-435.064	-423.678	-11.3857	943511	8.281424	0.998692	0.999665	1.00033	1.00131	3.345461
3137	1	-423.017	-412.256	-10.7609	781311	9.421372	0.998562	0.999632	1.00037	1.00144	3.301883
3138	0	-439.587	-425.044	-14.5434	70404.52	7.846924	0.995214	0.998772	1.00122	1.00479	3.717543
3139	1	-433.638	-419.511	-14.1264	920053.3	6.854491	0.998675	0.999661	1.00034	1.00133	3.572926
3140	0	-444.649	-428.437	-16.2128	946877.7	8.860255	0.998694	0.999666	1.00033	1.00131	3.910278
3141	1	-439.455	-418.721	-20.7338	301131.6	6.355375	0.997685	0.999407	1.00059	1.00232	4.516327
3142	0	-430.593	-418.542	-12.0516	919857.5	7.369275	0.998675	0.999661	1.00034	1.00133	3.352099
3143	1	-453.4	-430.253	-23.1474	981932.5	4.734884	0.998718	0.999672	1.00033	1.00128	4.588778
3144	0	-429.695	-419.085	-10.6101	759832.5	9.273406	0.998542	0.999627	1.00037	1.00146	3.285169
3145	1	-436.381	-419.088	-17.2931	442363.1	6.544574	0.99809	0.999511	1.00049	1.00191	4.002164
3146	0	-442.843	-427.829	-15.0133	901344.3	9.594949	0.998661	0.999658	1.00034	1.00134	3.744514
3147	1	-437.16	-421.131	-16.0295	886424	9.978372	0.99865	0.999655	1.00034	1.00135	3.824374
3148	0	-432.754	-415.96	-16.7938	36049.22	6.265962	0.993313	0.998282	1.0017	1.0067	3.880216
3149	1	-442.107	-423.272	-18.8351	52772.72	8.124972	0.994472	0.998581	1.00141	1.00554	4.253122
3150	0	-433.392	-422.239	-11.153	488781.7	12.48498	0.998182	0.999535	1.00046	1.00182	3.218156
3151	1	-443.91	-429.581	-14.3293	39152.14	5.810837	0.993583	0.998352	1.00163	1.00643	3.347426
3152	0	-430.4	-417.755	-12.6446	341639.5	10.6878	0.997826	0.999444	1.00055	1.00218	3.452604
3153	1	-449.434	-428.255	-21.179	16002.77	6.466002	0.98997	0.997416	1.00255	1.01007	4.592565
3154	0	-437.567	-424.682	-12.8853	908966.8	9.8877	0.998667	0.999659	1.00034	1.00133	3.512819
3155	1	-438.907	-419.296	-19.6109	421533.5	5.448046	0.998043	0.999499	1.0005	1.00196	4.162602
3156	0	-445.484	-436.042	-9.44175	489041.4	9.272419	0.998183	0.999535	1.00046	1.00182	3.159156
3157	1	-437.355	-420.428	-16.9275	416199	7.013832	0.99803	0.999496	1.0005	1.00197	3.994714
3158	0	-432.499	-421.143	-11.3564	208578.5	9.778029	0.997218	0.999288	1.00071	1.00278	3.360461
3159	1	-443.723	-419.217	-24.5067	342896	6.214348	0.99783	0.999445	1.00055	1.00217	5.111325
3160	0	-431.521	-420.85	-10.6706	722912.2	9.788306	0.998505	0.999618	1.00038	1.0015	3.290195
3161	1	-437.625	-418.333	-19.2913	397837.8	6.662374	0.997985	0.999485	1.00051	1.00202	4.31616
3162	0	-428.267	-413.043	-15.2244	768595.5	7.640591	0.99855	0.999629	1.00037	1.00145	3.797379
3163	1	-431.92	-419.886	-12.0342	834729	11.28303	0.998609	0.999644	1.00036	1.00139	3.364328
3164	0	-432.38	-416.037	-16.343	483906.8	6.825231	0.998173	0.999533	1.00047	1.00183	3.893186
3165	1	-434.599	-419.335	-15.2638	784885.8	9.430369	0.998566	0.999633	1.00037	1.00144	3.779378
3166	0	-422.936	-416.16	-6.7766	907320.1	10.72933	0.998666	0.999659	1.00034	1.00133	2.90348
3167	1	-441.009	-418.993	-22.0157	98156.17	5.258625	0.995946	0.998961	1.00103	1.00406	4.554989
3168	0	-438.927	-424.718	-14.2082	731183	9.110098	0.998514	0.99962	1.00038	1.00149	3.678238
3169	1	-439.025	-423.005	-16.02	930872.4	7.521916	0.998683	0.999663	1.00034	1.00132	3.897546
3170	0	-428.584	-419.685	-8.89857	797152.9	8.412476	0.998577	0.999636	1.00036	1.00142	3.056174
3171	1	-433.935	-420.065	-13.8705	697089.9	10.21099	0.998478	0.999611	1.00039	1.00152	3.595726
3172	0	-439.321	-428.098	-11.2231	598137	11.89603	0.998357	0.99958	1.00042	1.00164	3.25923
3173	1	-461.396	-443.605	-17.7913	929387.7	9.343411	0.998682	0.999663	1.00034	1.00132	4.0542
3174	0	-432.165	-420.703	-11.4617	562838.9	8.824308	0.998306	0.999567	1.00043	1.00169	3.373402
3175	1	-441.166	-429.433	-11.7326	755679	9.886213	0.998538	0.999626	1.00037	1.00146	3.39628
3176	0	-428.116	-415.408	-12.7086	567292.7	8.17485	0.998313	0.999568	1.00043	1.00169	3.501221
3177	1	-436.804	-421.846	-14.9584	462549.3	10.51736	0.998132	0.999522	1.00048	1.00187	3.681355
3178	0	-427.536	-416.77	-10.7661	371106	12.05815	0.997914	0.999466	1.00053	1.00209	3.211867
3179	1	-428.19	-414.86	-13.3294	362673.5	7.895076	0.99789	0.99946	1.00054	1.00211	3.565464
3180	0	-428.847	-414.905	-13.9411	644025.1	8.417434	0.998417	0.999595	1.0004	1.00158	3.655626
3181	1	-429.995	-416.361	-13.6337	978297.9	8.765767	0.998715	0.999671	1.00033	1.00129	3.619999
3182	0	-433.889	-420.106	-13.7834	681319.6	11.96585	0.99846	0.999606	1.00039	1.00154	3.469159
3183	1	-429.149	-416.182	-12.9673	424897.9	7.699266	0.998051	0.999501	1.0005	1.00195	3.506547
3184	0	-434.699	-419.693	-15.0064	4318.84	9.411005	0.980725	0.994994	1.00487	1.01941	3.753
3185	1	-436.775	-418.572	-18.2031	287214.8	9.39398	0.997629	0.999393	1.0006	1.00237	4.094102
3186	0	-433.732	-416.897	-16.8349	280709.8	7.288149	0.997602	0.999386	1.00061	1.0024	3.997838
3187	1	-438.22	-425.833	-12.3869	339834.9	9.29332	0.99782	0.999442	1.00056	1.00218	3.476512
3188	0	-446.388	-426.437	-19.9507	735468.6	5.064209	0.998518	0.999621	1.00038	1.00148	4.084285
3189	1	-432.486	-421.499	-10.9871	791839.1	10.90888	0.998572	0.999635	1.00036	1.00143	3.288577
3190	0	-437.636	-420.92	-16.7169	54077.15	8.299518	0.994539	0.998599	1.00139	1.00547	3.988763
3191	1	-435.287	-418.401	-16.8855	904086.3	5.254408	0.998663	0.999658	1.00034	1.00134	3.577407
3192	0	-428.496	-415.983	-12.5135	393288.3	10.42556	0.997974	0.999482	1.00052	1.00203	3.45327
3193	1	-421.628	-416.019	-5.60944	141687.4	10.88774	0.996625	0.999135	1.00086	1.00338	2.79555
3194	0	-434.316	-421.81	-12.5066	173337	7.87333	0.996949	0.999219	1.00078	1.00305	3.459793
3195	1	-441.568	-424.815	-16.7537	202938.1	6.983101	0.99718	0.999278	1.00072	1.00282	3.967521
3196	0	-439.774	-423.207	-16.5667	971582.6	7.032099	0.998711	0.99967	1.00033	1.00129	3.944708
3197	1	-436.017	-423.36	-12.6565	221107.3	11.92145	0.997298	0.999308	1.00069	1.0027	3.378005
3198	0	-438.305	-426.788	-11.5176	689240.7	10.08719	0.998469	0.999609	1.00039	1.00153	3.369151
3199	1	-429.073	-419.551	-9.5213	995910.6	7.721844	0.998727	0.999674	1.00033	1.00127	3.061961
3200	0	-433.07	-421.206	-11.8637	995768.4	7.861182	0.998726	0.999674	1.00033	1.00127	3.377183
3201	1	-431.985	-420.671	-11.314	499429.2	8.03333	0.998202	0.99954	1.00046	1.0018	3.32109
3202	0	-441.135	-424.587	-16.5481	98710.89	7.547845	0.995957	0.998964	1.00103	1.00405	3.968479
3203	1	-440.408	-423.322	-17.0867	187558.6	7.449649	0.997066	0.999249	1.00075	1.00294	4.037721
3204	0	-433.886	-413.395	-20.4906	685998.7	6.065914	0.998466	0.999608	1.00039	1.00154	4.447697
3205	1	-427.889	-416.96	-10.9287	520857.8	7.728767	0.998239	0.99955	1.00045	1.00176	3.244967
3206	0	-435.16	-422.684	-12.4759	715094.2	7.933085	0.998497	0.999616	1.00038	1.0015	3.459806
