Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
5030	-432.808	-418.931	-13.8766	69903.41	11.93923	0.995196	0.998768	1.00122	1.00481	3.478984
5040	-440.631	-421.048	-19.5837	420438.4	6.885639	0.99804	0.999499	1.0005	1.00196	4.370153
5050	-438.278	-422.214	-16.064	128713.4	9.486534	0.996459	0.999093	1.0009	1.00355	3.86082
5060	-426.115	-414.213	-11.9016	160356.3	9.711778	0.996828	0.999187	1.00081	1.00318	3.417786
5070	-439.601	-427.405	-12.1958	43543.09	8.949887	0.993915	0.998438	1.00155	1.0061	3.457386
5080	-427.334	-414.667	-12.6673	898375.8	9.20167	0.998659	0.999657	1.00034	1.00134	3.508055
5090	-432.61	-421.512	-11.0979	985858.2	11.03934	0.99872	0.999673	1.00033	1.00128	3.292923
5100	-427.892	-416.499	-11.3935	698704.6	10.27036	0.99848	0.999611	1.00039	1.00152	3.351232
5110	-439.055	-425.274	-13.7807	124323	9.471967	0.996397	0.999077	1.00092	1.00361	3.620653
5120	-445.968	-429.909	-16.0587	529240.8	7.98136	0.998253	0.999553	1.00045	1.00175	3.911657
5130	-435.037	-420.93	-14.1076	435331.5	7.825232	0.998074	0.999507	1.00049	1.00193	3.661047
5140	-430.707	-420.888	-9.81919	205695.3	9.171772	0.997199	0.999283	1.00071	1.0028	3.197903
5150	-428.967	-421.338	-7.62916	65292.62	9.612658	0.99503	0.998725	1.00127	1.00498	2.975409
5160	-418.898	-412.068	-6.83035	85274.43	10.47666	0.995651	0.998885	1.00111	1.00436	2.908394
5170	-432.939	-421.934	-11.0053	721735.1	8.090556	0.998504	0.999617	1.00038	1.0015	3.286981
5180	-436.094	-420.408	-15.6864	406984.7	6.553713	0.998008	0.99949	1.00051	1.00199	3.758173
5190	-436.268	-427.206	-9.06264	9904.338	10.40549	0.987257	0.996709	1.00323	1.0128	3.122568
5200	-431.003	-418.008	-12.9947	37532.26	7.785084	0.993446	0.998317	1.00167	1.00657	3.516201
5210	-440.06	-427.33	-12.7294	939047.7	11.39284	0.998689	0.999665	1.00033	1.00131	3.419045
5220	-434.147	-422.243	-11.9042	857024.6	6.737057	0.998627	0.999649	1.00035	1.00137	3.224207
5230	-428.936	-418.432	-10.5039	896595.4	11.1293	0.998658	0.999657	1.00034	1.00134	3.235384
5240	-419.536	-411.519	-8.01632	896595.4	10.25078	0.998658	0.999657	1.00034	1.00134	3.022417
5250	-436.93	-422.981	-13.9491	593872.7	7.927878	0.998351	0.999578	1.00042	1.00165	3.645306
5260	-432.701	-427.933	-4.76829	15585.77	13.15223	0.989837	0.997381	1.00258	1.0102	2.689936
5270	-435.107	-424.585	-10.5219	780364.6	7.01059	0.998561	0.999632	1.00037	1.00144	3.080767
5280	-436.994	-427.168	-9.82538	634412.9	9.078983	0.998405	0.999592	1.00041	1.0016	3.196352
5290	-442.315	-428.322	-13.993	260300.3	8.643109	0.99751	0.999363	1.00064	1.00249	3.661973
5300	-430.079	-415.412	-14.6663	776938.7	9.208677	0.998558	0.999631	1.00037	1.00144	3.725044
5310	-421.208	-409.648	-11.5601	343888.2	10.33278	0.997833	0.999446	1.00055	1.00217	3.365255
5320	-430.993	-417.174	-13.8183	649024.4	8.584049	0.998423	0.999597	1.0004	1.00158	3.64183
5330	-441.071	-422.23	-18.8411	240298.5	7.92472	0.997408	0.999337	1.00066	1.00259	4.262492
5340	-448.491	-428.159	-20.3326	289644.4	8.470324	0.997639	0.999396	1.0006	1.00236	4.410523
5350	-426.595	-416.843	-9.75192	595066.3	9.380308	0.998353	0.999579	1.00042	1.00165	3.194284
5360	-437.523	-420.296	-17.2268	95349.78	5.669018	0.995887	0.998946	1.00105	1.00412	3.803452
5370	-435.508	-416.259	-19.2488	788832.5	6.813751	0.998569	0.999634	1.00037	1.00143	4.318388
5380	-448.343	-430.002	-18.3405	431306.8	11.75708	0.998065	0.999505	1.00049	1.00194	3.872507
5390	-459.235	-431.787	-27.4471	965339.3	7.345271	0.998707	0.999669	1.00033	1.00129	5.445034
5400	-433.758	-416.093	-17.6651	900461.4	7.233995	0.998661	0.999658	1.00034	1.00134	4.110004
5410	-428.981	-413.958	-15.0221	177065.6	9.34442	0.996981	0.999227	1.00077	1.00302	3.757772
5420	-431.646	-414.87	-16.7754	983639.9	8.860419	0.998719	0.999672	1.00033	1.00128	3.973766
5430	-433.585	-423.143	-10.4428	877645.3	10.66362	0.998644	0.999653	1.00035	1.00136	3.247403
5440	-438.354	-423.006	-15.3473	870351.6	6.910211	0.998638	0.999652	1.00035	1.00136	3.757853
5450	-434.167	-417.972	-16.1949	874827.3	7.934042	0.998641	0.999653	1.00035	1.00136	3.928608
5460	-436.334	-418.842	-17.4914	68551.52	7.12709	0.995149	0.998756	1.00124	1.00486	4.081339
5470	-447.659	-426.476	-21.1832	44958.01	5.452827	0.994012	0.998462	1.00152	1.006	4.452426
5480	-439.895	-422.947	-16.9478	592679.2	9.328558	0.998349	0.999578	1.00042	1.00165	3.964929
5490	-451.425	-426.364	-25.061	479808.2	10.13697	0.998166	0.999531	1.00047	1.00184	4.703691
5500	-437.815	-420.27	-17.5445	373107.2	13.2069	0.99792	0.999468	1.00053	1.00208	3.655728
5510	-448.293	-431.068	-17.2246	987511.1	5.331562	0.998721	0.999673	1.00033	1.00128	3.676568
5520	-440.448	-421.347	-19.1014	921594.8	6.958658	0.998676	0.999661	1.00034	1.00132	4.302912
5530	-438.145	-419.647	-18.4975	880779.4	8.365486	0.998646	0.999654	1.00035	1.00135	4.199813
5540	-429.801	-418.104	-11.697	504609.2	8.097188	0.998211	0.999542	1.00046	1.00179	3.372882
5550	-436.62	-420.692	-15.9277	711387.8	7.392625	0.998493	0.999615	1.00038	1.00151	3.879327
5560	-428.173	-416.967	-11.2062	520131.1	11.28968	0.998238	0.999549	1.00045	1.00176	3.290608
5570	-429.245	-413.978	-15.2675	948184.5	9.070886	0.998695	0.999666	1.00033	1.00131	3.796091
5580	-428.501	-414.399	-14.1022	69739.71	8.746399	0.995191	0.998767	1.00123	1.00482	3.673667
5590	-438.442	-422.755	-15.6865	809313.5	8.652337	0.998587	0.999639	1.00036	1.00141	3.857646
5600	-438.463	-420.828	-17.635	656426.9	7.393918	0.998432	0.999599	1.0004	1.00157	4.110294
5610	-438.57	-424.539	-14.0303	364451.8	10.43687	0.997895	0.999461	1.00054	1.00211	3.598068
5620	-424.289	-415.503	-8.78566	489737.3	9.830532	0.998184	0.999535	1.00046	1.00182	3.097912
5630	-431.772	-416.362	-15.41	511571.3	6.402284	0.998223	0.999546	1.00045	1.00178	3.688127
5640	-442.062	-428.233	-13.8287	4149.037	7.881148	0.980336	0.994891	1.00497	1.0198	3.62808
5650	-424.155	-414.143	-10.0121	870018.2	9.171588	0.998638	0.999652	1.00035	1.00136	3.218929
5660	-437.022	-416.478	-20.5438	907614.1	7.675168	0.998666	0.999659	1.00034	1.00133	4.491852
5670	-439.103	-424.918	-14.1844	19036.63	8.161653	0.990802	0.997632	1.00234	1.00923	3.681492
5680	-444.168	-424.14	-20.0282	645632.4	6.846787	0.998419	0.999596	1.0004	1.00158	4.433745
5690	-433.446	-419.511	-13.9355	139029.8	12.18129	0.996593	0.999127	1.00087	1.00341	3.465092
5700	-442.725	-429.93	-12.7953	936389.8	10.84475	0.998687	0.999664	1.00034	1.00131	3.457997
5710	-436.298	-416.877	-19.4215	122064.4	8.618438	0.996364	0.999068	1.00093	1.00364	4.291957
5720	-439.716	-422.76	-16.9569	318199.4	8.585959	0.997748	0.999424	1.00057	1.00225	4.007388
5730	-433.625	-418.441	-15.1844	196427.4	8.031206	0.997133	0.999266	1.00073	1.00287	3.802855
5740	-425.501	-415.296	-10.2057	335053.8	11.71138	0.997805	0.999438	1.00056	1.0022	3.182821
5750	-433.976	-420.354	-13.6216	591366.8	9.045738	0.998348	0.999577	1.00042	1.00165	3.615123
5760	-436.795	-421.452	-15.3429	229767.4	14.19788	0.997349	0.999321	1.00068	1.00265	3.399709
5770	-429.551	-419.966	-9.58526	262410.6	10.99651	0.99752	0.999365	1.00063	1.00248	3.157304
5780	-435.944	-420.372	-15.5716	407658.8	8.946874	0.99801	0.999491	1.00051	1.00199	3.834692
5790	-442.899	-427.337	-15.5623	913406.9	8.185642	0.99867	0.99966	1.00034	1.00133	3.850284
5800	-436.287	-424.352	-11.9353	564998.6	9.153052	0.998309	0.999568	1.00043	1.00169	3.428678
5810	-430.968	-415.94	-15.0286	414273.1	11.84776	0.998026	0.999495	1.0005	1.00198	3.583204
5820	-427.569	-414.129	-13.4403	626484.2	6.795436	0.998395	0.999589	1.00041	1.00161	3.462729
5830	-439.946	-426.085	-13.8606	298768.1	7.225956	0.997675	0.999405	1.00059	1.00233	3.583212
5840	-433.961	-421.831	-12.13	387690.5	7.409331	0.997959	0.999478	1.00052	1.00204	3.367625
5850	-433.077	-421.395	-11.6819	204018.3	10.29631	0.997187	0.99928	1.00072	1.00282	3.378384
5860	-441.491	-422.483	-19.0077	476419.9	5.692289	0.998159	0.999529	1.00047	1.00184	4.12369
5870	-439.27	-421.784	-17.4863	757963.9	6.522021	0.99854	0.999627	1.00037	1.00146	4.028848
5880	-427.442	-420.347	-7.09566	300025.4	9.529495	0.99768	0.999406	1.00059	1.00232	2.917046
5890	-433.543	-419.036	-14.5067	870054.2	11.92264	0.998638	0.999652	1.00035	1.00136	3.533105
5900	-430.716	-419.33	-11.3858	643160.5	10.06844	0.998415	0.999595	1.0004	1.00159	3.356611
5910	-433.135	-418.486	-14.6491	175671.1	9.426628	0.996969	0.999224	1.00077	1.00303	3.714353
5920	-443.358	-430.522	-12.8352	766903	11.90954	0.998549	0.999629	1.00037	1.00145	3.393817
5930	-439.69	-420.619	-19.0719	798628.2	6.059808	0.998578	0.999636	1.00036	1.00142	4.212781
5940	-424.971	-414.629	-10.3415	732185.4	8.381778	0.998515	0.99962	1.00038	1.00149	3.225862
5950	-444.356	-428.918	-15.4388	514300.7	7.667637	0.998228	0.999547	1.00045	1.00177	3.82645
5960	-431.793	-420.644	-11.1486	368560.7	11.27388	0.997907	0.999464	1.00053	1.00209	3.286292
5970	-433.993	-418.595	-15.3975	738103.7	6.950515	0.998521	0.999622	1.00038	1.00148	3.769743
5980	-428.588	-412.935	-15.653	263975	11.37988	0.997527	0.999367	1.00063	1.00248	3.676772
5990	-428.024	-417.762	-10.2622	807338.2	11.74876	0.998586	0.999638	1.00036	1.00142	3.185817
6000	-427.357	-415.706	-11.6509	66397.92	10.01966	0.995071	0.998736	1.00126	1.00494	3.384388
6010	-427.137	-418.194	-8.94294	346647.3	9.110548	0.997842	0.999448	1.00055	1.00216	3.100298
6020	-429.874	-419.864	-10.0094	320692.1	9.305635	0.997756	0.999426	1.00057	1.00225	3.220848
6030	-424.882	-415.73	-9.15221	714058	11.46238	0.998496	0.999615	1.00038	1.0015	3.102527
6040	-430.899	-417.079	-13.8197	80552.47	6.57599	0.995525	0.998853	1.00114	1.00448	3.477928
6050	-434.502	-419.35	-15.1512	805000.8	7.791017	0.998584	0.999638	1.00036	1.00142	3.793388
6060	-429.247	-417.711	-11.5357	717963.4	10.0681	0.9985	0.999616	1.00038	1.0015	3.371501
6070	-435.596	-421.9	-13.6961	900507.6	12.14986	0.998661	0.999658	1.00034	1.00134	3.447855
6080	-432.998	-419.757	-13.2414	886800.5	9.971002	0.998651	0.999655	1.00034	1.00135	3.545273
6090	-431.538	-417.38	-14.1587	494095.9	6.233724	0.998192	0.999538	1.00046	1.00181	3.451291
6100	-445.689	-429.262	-16.427	571185.7	8.331449	0.998319	0.99957	1.00043	1.00168	3.953124
6110	-432.91	-422.516	-10.3938	257220	7.928796	0.997495	0.999359	1.00064	1.00251	3.196942
6120	-432.349	-426.488	-5.86139	598392.8	9.323321	0.998357	0.99958	1.00042	1.00164	2.776172
6130	-440.436	-421.018	-19.4184	109454.4	7.574905	0.996161	0.999016	1.00098	1.00384	4.348101
6140	-433.642	-420.663	-12.9788	305283	9.43424	0.9977	0.999411	1.00059	1.0023	3.536971
6150	-444.584	-428.059	-16.5256	817340.7	9.259941	0.998594	0.999641	1.00036	1.00141	3.923883
6160	-436.909	-419.562	-17.3463	891252.5	8.585283	0.998654	0.999656	1.00034	1.00135	4.052771
6170	-430.591	-413.925	-16.6657	290012.2	8.826411	0.997641	0.999396	1.0006	1.00236	3.963043
6180	-439.938	-431.205	-8.73252	517211	10.65417	0.998233	0.999548	1.00045	1.00177	3.087183
6190	-426.935	-420.016	-6.91935	456235.1	11.82585	0.998119	0.999519	1.00048	1.00188	2.899324
6200	-432.569	-418.358	-14.2109	5782.057	12.45909	0.983333	0.995681	1.00422	1.01677	3.465197
6210	-432.347	-426.374	-5.97358	492484.6	12.27915	0.998189	0.999537	1.00046	1.00181	2.808975
6220	-449.556	-428.895	-20.6611	997925.5	9.93074	0.998728	0.999675	1.00032	1.00127	4.294157
6230	-450.502	-434.23	-16.2718	279919.5	6.332716	0.997599	0.999385	1.00061	1.0024	3.809991
6240	-434.155	-420.175	-13.9801	80275.1	6.858098	0.995517	0.998851	1.00114	1.00449	3.552142
6250	-441.839	-424.102	-17.7365	509483.9	8.075776	0.99822	0.999545	1.00045	1.00178	4.1194
6260	-437.465	-423.365	-14.1002	982154.9	7.419326	0.998718	0.999672	1.00033	1.00128	3.634364
6270	-436.606	-422.639	-13.967	45985.07	9.364335	0.994079	0.99848	1.00151	1.00593	3.644189
6280	-423.737	-412.632	-11.1049	906453.1	8.994363	0.998665	0.999659	1.00034	1.00134	3.336203
6290	-435.222	-425.068	-10.1535	194219.4	12.39174	0.997117	0.999262	1.00074	1.00289	3.143262
6300	-427.603	-415.994	-11.6094	901307.1	9.931565	0.998661	0.999658	1.00034	1.00134	3.382654
6310	-445.345	-426.189	-19.1561	370992.5	6.811788	0.997914	0.999466	1.00053	1.00209	4.304695
6320	-441.248	-431.766	-9.48187	280606.9	8.744731	0.997601	0.999386	1.00061	1.0024	3.145336
6330	-439.167	-418.799	-20.3684	315102.7	7.001914	0.997736	0.999421	1.00058	1.00227	4.485251
6340	-439.84	-421.407	-18.4329	556139.9	7.216584	0.998296	0.999564	1.00043	1.0017	4.215769
6350	-434.896	-424.502	-10.3942	568487.5	8.668446	0.998315	0.999569	1.00043	1.00169	3.246663
6360	-435.406	-424.085	-11.3202	212697.2	8.259845	0.997245	0.999295	1.0007	1.00276	3.336368
6370	-432.234	-419.851	-12.3835	749897	9.262646	0.998533	0.999625	1.00037	1.00147	3.476533
6380	-440.139	-425.567	-14.5724	918994.7	9.239021	0.998674	0.999661	1.00034	1.00133	3.713731
6390	-438.481	-420.434	-18.0472	953321.6	6.397606	0.998698	0.999667	1.00033	1.0013	4.099422
6400	-423.834	-411.738	-12.0957	234008.4	7.30195	0.997374	0.999328	1.00067	1.00263	3.349414
6410	-427.965	-416.004	-11.9606	410332.6	10.3592	0.998016	0.999492	1.00051	1.00199	3.402954
6420	-436.599	-420.903	-15.6965	31493.06	11.41234	0.992846	0.998161	1.00182	1.00717	3.677796
6430	-438.323	-419.595	-18.7285	921170	8.177215	0.998676	0.999661	1.00034	1.00132	4.2375
6440	-427.368	-416.012	-11.3558	58672.71	10.69964	0.994757	0.998655	1.00134	1.00525	3.331523
6450	-433.134	-422.127	-11.0069	472704	9.098041	0.998152	0.999527	1.00047	1.00185	3.326704
6460	-432.056	-424.511	-7.54483	422492.8	11.15076	0.998045	0.9995	1.0005	1.00196	2.9691
6470	-437.609	-421.758	-15.851	797608.7	10.98448	0.998577	0.999636	1.00036	1.00142	3.728108
6480	-434.228	-413.315	-20.9128	622702.4	5.048365	0.99839	0.999588	1.00041	1.00161	4.267836
6490	-436.902	-417.909	-18.9932	499687.6	8.512333	0.998202	0.99954	1.00046	1.0018	4.249605
6500	-435.532	-420.349	-15.1827	903623.1	6.612897	0.998663	0.999658	1.00034	1.00134	3.691442
6510	-437.744	-430.307	-7.43701	655975.5	10.88985	0.998431	0.999599	1.0004	1.00157	2.96338
6520	-436.548	-418.623	-17.9244	353272	11.11651	0.997862	0.999453	1.00055	1.00214	3.903441
6530	-434.21	-415.666	-18.5442	801046.2	6.738358	0.99858	0.999637	1.00036	1.00142	4.209896
6540	-428.183	-417.615	-10.568	411190.6	10.06132	0.998018	0.999493	1.00051	1.00198	3.275521
6550	-429.241	-413.794	-15.4471	304695	10.53886	0.997698	0.999411	1.00059	1.0023	3.726204
6560	-433.411	-417.069	-16.3419	506612.6	9.049602	0.998215	0.999543	1.00046	1.00179	3.915648
6570	-442.656	-421.034	-21.6216	799273.8	7.68082	0.998579	0.999636	1.00036	1.00142	4.631892
6580	-443.563	-426.7	-16.8629	689472	6.709653	0.99847	0.999609	1.00039	1.00153	3.957183
6590	-430.561	-414.744	-15.8169	260626	7.297974	0.997511	0.999363	1.00063	1.00249	3.858782
6600	-428.728	-417.455	-11.2732	329242.6	10.29979	0.997786	0.999433	1.00056	1.00222	3.338572
6610	-429.758	-419.974	-9.78341	603312.6	12.89921	0.998364	0.999582	1.00042	1.00164	3.08572
6620	-428.501	-418.599	-9.90179	795306.2	10.40775	0.998575	0.999636	1.00036	1.00143	3.203161
6630	-423.975	-415.202	-8.77268	656127.9	9.523369	0.998431	0.999599	1.0004	1.00157	3.092918
6640	-425.487	-417.539	-7.94773	946886.7	11.12238	0.998694	0.999666	1.00033	1.00131	3.00585
6650	-440.626	-422.493	-18.1333	642077.6	8.054397	0.998414	0.999594	1.0004	1.00159	4.16926
6660	-438.821	-422.285	-16.5357	36289.61	7.633327	0.993335	0.998288	1.0017	1.00668	3.968864
6670	-434.296	-421.098	-13.1971	231205.7	7.533203	0.997358	0.999324	1.00067	1.00264	3.523248
6680	-439.746	-421.051	-18.6955	401440.1	7.420358	0.997995	0.999487	1.00051	1.00201	4.253727
6690	-443.957	-422.113	-21.8446	101519.7	6.682096	0.996013	0.998978	1.00102	1.00399	4.699533
6700	-430.411	-421.235	-9.1753	184270	9.1177	0.99704	0.999242	1.00075	1.00296	3.126034
6710	-423.285	-412.793	-10.4919	818630.8	9.821189	0.998595	0.999641	1.00036	1.00141	3.271585
6720	-435.58	-424.537	-11.043	377841.2	10.60011	0.997933	0.999471	1.00053	1.00207	3.306078
6730	-441.789	-428.167	-13.6225	656218.7	7.62851	0.998431	0.999599	1.0004	1.00157	3.586881
6740	-436.552	-421.083	-15.4681	815687.7	10.47527	0.998593	0.99964	1.00036	1.00141	3.732973
6750	-429.516	-419.522	-9.99465	190631.4	9.064871	0.99709	0.999255	1.00074	1.00291	3.21465
6760	-435.161	-419.582	-15.5798	262590.4	7.019223	0.997521	0.999365	1.00063	1.00248	3.80309
6770	-431.633	-415.491	-16.1419	96492.78	7.776117	0.995911	0.998952	1.00104	1.00409	3.92032
6780	-436.779	-418.491	-18.2879	157956.9	10.32517	0.996804	0.999181	1.00082	1.0032	4.017116
6790	-434.124	-428.865	-5.25879	228053.8	12.7063	0.99734	0.999319	1.00068	1.00266	2.740377
6800	-425.562	-414.08	-11.4821	290865	10.73178	0.997644	0.999397	1.0006	1.00236	3.341941
6810	-432.908	-419.868	-13.0397	995139.2	9.790113	0.998726	0.999674	1.00033	1.00127	3.532165
6820	-432.581	-412.1	-20.4812	973812.4	7.454285	0.998712	0.999671	1.00033	1.00129	4.493207
6830	-431.275	-419.562	-11.7125	166426.9	11.90031	0.996886	0.999202	1.00079	1.00312	3.300109
6840	-433.911	-420.501	-13.4107	158586.3	10.75255	0.99681	0.999183	1.00081	1.00319	3.520393
6850	-430.236	-415.337	-14.8991	644314.5	9.573133	0.998417	0.999595	1.0004	1.00158	3.733723
6860	-434.766	-419.062	-15.704	625083.7	7.53546	0.998393	0.999589	1.00041	1.00161	3.856117
6870	-433.19	-422.064	-11.1257	315421.8	8.737576	0.997738	0.999421	1.00058	1.00226	3.333112
6880	-430.098	-416.558	-13.5402	997886.2	7.868496	0.998728	0.999675	1.00032	1.00127	3.590822
6890	-439.511	-420.336	-19.1748	30582.71	5.078543	0.992741	0.998134	1.00185	1.00728	3.937777
6900	-444.104	-427	-17.1045	667919.8	7.200947	0.998445	0.999602	1.0004	1.00156	4.030939
6910	-429.459	-418.05	-11.4097	781129.7	10.54196	0.998562	0.999632	1.00037	1.00144	3.34298
6920	-442.478	-428.272	-14.2056	129091	10.02982	0.996464	0.999094	1.0009	1.00354	3.638798
6930	-434.905	-422.165	-12.7405	157934.6	6.410561	0.996803	0.999181	1.00082	1.0032	3.273339
6940	-432.081	-417.915	-14.1659	767622.9	7.445052	0.99855	0.999629	1.00037	1.00145	3.64528
6950	-435.9	-421.464	-14.4363	189882.6	8.976893	0.997084	0.999253	1.00074	1.00292	3.707048
6960	-436.276	-418.517	-17.759	131300.7	11.68682	0.996494	0.999102	1.00089	1.00351	3.830315
6970	-423.996	-412.588	-11.4073	452328	9.005829	0.998111	0.999517	1.00048	1.00189	3.369948
6980	-440.165	-421.974	-18.1909	402160.9	8.198077	0.997996	0.999487	1.00051	1.00201	4.17089
6990	-431.372	-418.43	-12.9425	854245	9.105867	0.998625	0.999648	1.00035	1.00138	3.539356
7000	-438.754	-424.509	-14.2452	398983.8	10.70851	0.997988	0.999485	1.00051	1.00201	3.600976
7010	-429.823	-419.961	-9.86246	34212.16	8.193374	0.993136	0.998236	1.00175	1.00688	3.154602
7020	-434.072	-417.535	-16.5376	310153.3	6.041735	0.997719	0.999416	1.00058	1.00228	3.7902
7030	-444.562	-422.263	-22.2989	658836.3	6.124352	0.998434	0.9996	1.0004	1.00157	4.750271
7040	-442.489	-422.475	-20.0144	301515.2	5.992094	0.997686	0.999408	1.00059	1.00232	4.358048
7050	-449.864	-430.245	-19.618	688393.1	7.654593	0.998468	0.999608	1.00039	1.00153	4.371948
7060	-429.107	-419.001	-10.1065	989853.3	11.11844	0.998723	0.999673	1.00033	1.00128	3.200092
7070	-441.157	-425.341	-15.8154	989853.3	10.65608	0.998723	0.999673	1.00033	1.00128	3.751833
7080	-422.862	-414.483	-8.37837	883128	15.69997	0.998648	0.999654	1.00035	1.00135	2.823089
7090	-429.846	-418.536	-11.3098	45346.64	13.51763	0.994037	0.998469	1.00152	1.00598	3.162642
7100	-427.86	-416.068	-11.7924	532708.9	6.723333	0.998259	0.999555	1.00044	1.00174	3.204552
7110	-434.389	-418.554	-15.8346	391813.4	7.718312	0.99797	0.999481	1.00052	1.00203	3.879461
7120	-431.301	-418.451	-12.8498	793810.6	10.98001	0.998574	0.999635	1.00036	1.00143	3.455153
7130	-435.125	-420.994	-14.1312	196270.1	10.72805	0.997132	0.999266	1.00073	1.00287	3.589028
7140	-438.716	-421.238	-17.4775	273431.1	9.134148	0.99757	0.999378	1.00062	1.00243	4.035472
7150	-436.929	-424.174	-12.7557	898874.5	8.300722	0.99866	0.999657	1.00034	1.00134	3.51152
7160	-431.827	-419.574	-12.253	625041.9	8.496278	0.998393	0.999589	1.00041	1.00161	3.457373
7170	-434.58	-416.111	-18.4692	981044.8	7.163734	0.998717	0.999672	1.00033	1.00128	4.219562
7180	-431.343	-417.888	-13.455	585902.4	8.028281	0.99834	0.999575	1.00042	1.00166	3.587407
7190	-425.838	-417.887	-7.95077	318594.3	9.994924	0.997749	0.999424	1.00057	1.00225	3.014894
7200	-431.979	-415.344	-16.6346	221936.4	9.056608	0.997303	0.99931	1.00069	1.0027	3.947608
7210	-424.625	-410.865	-13.7605	236751.4	8.434123	0.997389	0.999332	1.00067	1.00261	3.634336
7220	-426.012	-414.607	-11.4055	650395.7	11.32269	0.998424	0.999597	1.0004	1.00158	3.306544
7230	-432.611	-421.506	-11.1055	971041.3	9.232316	0.99871	0.99967	1.00033	1.00129	3.338465
7240	-440.651	-420.942	-19.7089	602185.2	7.423132	0.998362	0.999581	1.00042	1.00164	4.390256
7250	-422.45	-413.473	-8.97738	645026.4	8.808872	0.998418	0.999595	1.0004	1.00158	3.091083
7260	-427.481	-416.248	-11.233	180041.2	9.257158	0.997006	0.999233	1.00076	1.003	3.352319
7270	-433.359	-421.675	-11.6843	719486.6	7.804863	0.998502	0.999617	1.00038	1.0015	3.349618
7280	-422.241	-413.288	-8.9529	149736.6	13.09628	0.996717	0.999159	1.00084	1.00329	3.011067
7290	-440.853	-422.472	-18.381	263980.6	12.48163	0.997527	0.999367	1.00063	1.00248	3.797461
7300	-440.699	-423.131	-17.568	524570.8	4.871621	0.998246	0.999551	1.00045	1.00176	3.501935
7310	-440.983	-423.431	-17.5516	324951.3	7.470854	0.997771	0.99943	1.00057	1.00223	4.10047
7320	-434.18	-419.088	-15.0917	986678.8	9.117406	0.998721	0.999673	1.00033	1.00128	3.774931
7330	-434.511	-420.571	-13.9404	215222.2	10.01529	0.997261	0.999299	1.0007	1.00274	3.613112
7340	-430.373	-420.672	-9.7001	186772.5	11.42847	0.99706	0.999247	1.00075	1.00294	3.151713
7350	-440.173	-421.845	-18.3279	94052.39	8.156315	0.995858	0.998938	1.00106	1.00415	4.189406
7360	-433.496	-417.527	-15.9695	816767.7	8.333314	0.998594	0.99964	1.00036	1.00141	3.898177
7370	-422.9	-419.441	-3.45874	423769.9	9.49689	0.998048	0.999501	1.0005	1.00195	2.53288
7380	-428.025	-412.735	-15.2899	825094.2	7.130908	0.998601	0.999642	1.00036	1.0014	3.7728
7390	-430.478	-415.473	-15.0048	824525.9	9.483181	0.998601	0.999642	1.00036	1.0014	3.74933
7400	-437.633	-416.592	-21.041	551483.2	7.335678	0.998289	0.999562	1.00044	1.00171	4.573247
7410	-443.356	-424.142	-19.2144	444680.8	9.737038	0.998094	0.999512	1.00049	1.00191	4.168225
7420	-439.075	-422.491	-16.5836	32511.21	8.288682	0.992959	0.998191	1.00179	1.00706	3.972958
7430	-438.299	-419.93	-18.3692	950854.3	7.124277	0.998697	0.999667	1.00033	1.0013	4.204416
7440	-429.28	-419.14	-10.1396	222798.2	10.74449	0.997308	0.999311	1.00069	1.00269	3.216436
7450	-431.499	-420.556	-10.9432	631334.3	8.728401	0.998401	0.999591	1.00041	1.0016	3.311946
7460	-430.786	-421.903	-8.88308	307065.6	8.672924	0.997707	0.999413	1.00058	1.00229	3.072618
7470	-427.7	-414.243	-13.4573	415155.6	6.150815	0.998028	0.999495	1.0005	1.00197	3.314639
7480	-439.059	-425.557	-13.5017	719022.2	7.210829	0.998501	0.999617	1.00038	1.0015	3.531783
7490	-427.733	-418.319	-9.41421	472321.3	11.91233	0.998151	0.999527	1.00047	1.00185	3.106443
7500	-437.613	-420.899	-16.7144	735426.1	8.412962	0.998518	0.999621	1.00038	1.00148	3.98523
7510	-438.423	-426.017	-12.4066	514721	8.744001	0.998229	0.999547	1.00045	1.00177	3.479786
7520	-440.196	-427.041	-13.1555	383533.1	7.223579	0.997948	0.999475	1.00052	1.00205	3.485338
7530	-432.285	-424.563	-7.72264	679502.7	10.28907	0.998458	0.999606	1.00039	1.00154	2.99384
7540	-437.591	-423.973	-13.6178	709404.4	7.15153	0.998491	0.999614	1.00039	1.00151	3.540861
7550	-443.168	-427.331	-15.8365	971196.4	6.347644	0.99871	0.99967	1.00033	1.00129	3.744228
7560	-430.951	-416.925	-14.0264	864223	9.435917	0.998633	0.99965	1.00035	1.00137	3.647952
7570	-436.809	-412.846	-23.9628	760311.6	4.981977	0.998543	0.999627	1.00037	1.00146	4.851895
7580	-433.761	-421.528	-12.2325	975858.6	6.867225	0.998714	0.999671	1.00033	1.00129	3.299062
7590	-436.76	-424.403	-12.3572	944462.1	8.014505	0.998692	0.999666	1.00033	1.00131	3.44986
7600	-431.4	-421.933	-9.46699	625657.7	11.74507	0.998393	0.999589	1.00041	1.00161	3.118294
7610	-437.501	-427.339	-10.1621	75365.21	9.223337	0.995374	0.998814	1.00118	1.00463	3.236141
